onset	duration	value	sample	trial_type	stim_file
6.579	0	2	6579	up-chirp	transient/upchirp_stim.wav
7.74	0	2	7740	up-chirp	transient/upchirp_stim.wav
8.879	0	2	8879	up-chirp	transient/upchirp_stim.wav
10.017	0	2	10017	up-chirp	transient/upchirp_stim.wav
11.179	0	2	11179	up-chirp	transient/upchirp_stim.wav
12.364	0	2	12364	up-chirp	transient/upchirp_stim.wav
13.525	0	2	13525	up-chirp	transient/upchirp_stim.wav
14.803	0	2	14803	up-chirp	transient/upchirp_stim.wav
16.057	0	2	16057	up-chirp	transient/upchirp_stim.wav
17.289	0	2	17289	up-chirp	transient/upchirp_stim.wav
18.45	0	2	18450	up-chirp	transient/upchirp_stim.wav
19.635	0	2	19635	up-chirp	transient/upchirp_stim.wav
20.796	0	2	20796	up-chirp	transient/upchirp_stim.wav
21.935	0	2	21935	up-chirp	transient/upchirp_stim.wav
23.236	0	2	23236	up-chirp	transient/upchirp_stim.wav
24.351	0	2	24351	up-chirp	transient/upchirp_stim.wav
25.582	0	2	25582	up-chirp	transient/upchirp_stim.wav
26.767	0	2	26767	up-chirp	transient/upchirp_stim.wav
27.998	0	2	27998	up-chirp	transient/upchirp_stim.wav
29.299	0	2	29299	up-chirp	transient/upchirp_stim.wav
30.554	0	2	30554	up-chirp	transient/upchirp_stim.wav
31.692	0	2	31692	up-chirp	transient/upchirp_stim.wav
32.946	0	2	32946	up-chirp	transient/upchirp_stim.wav
34.085	0	2	34085	up-chirp	transient/upchirp_stim.wav
35.386	0	2	35386	up-chirp	transient/upchirp_stim.wav
36.57	0	2	36570	up-chirp	transient/upchirp_stim.wav
37.825	0	2	37825	up-chirp	transient/upchirp_stim.wav
39.033	0	2	39033	up-chirp	transient/upchirp_stim.wav
40.218	0	2	40218	up-chirp	transient/upchirp_stim.wav
41.495	0	2	41495	up-chirp	transient/upchirp_stim.wav
42.68	0	2	42680	up-chirp	transient/upchirp_stim.wav
43.795	0	2	43795	up-chirp	transient/upchirp_stim.wav
45.05	0	2	45050	up-chirp	transient/upchirp_stim.wav
46.304	0	2	46304	up-chirp	transient/upchirp_stim.wav
47.489	0	2	47489	up-chirp	transient/upchirp_stim.wav
48.744	0	2	48744	up-chirp	transient/upchirp_stim.wav
49.882	0	2	49882	up-chirp	transient/upchirp_stim.wav
51.113	0	2	51113	up-chirp	transient/upchirp_stim.wav
52.298	0	2	52298	up-chirp	transient/upchirp_stim.wav
53.506	0	2	53506	up-chirp	transient/upchirp_stim.wav
54.784	0	2	54784	up-chirp	transient/upchirp_stim.wav
56.061	0	2	56061	up-chirp	transient/upchirp_stim.wav
57.316	0	2	57316	up-chirp	transient/upchirp_stim.wav
58.524	0	2	58524	up-chirp	transient/upchirp_stim.wav
59.662	0	2	59662	up-chirp	transient/upchirp_stim.wav
60.824	0	2	60824	up-chirp	transient/upchirp_stim.wav
62.078	0	2	62078	up-chirp	transient/upchirp_stim.wav
63.356	0	2	63356	up-chirp	transient/upchirp_stim.wav
64.611	0	2	64611	up-chirp	transient/upchirp_stim.wav
65.888	0	2	65888	up-chirp	transient/upchirp_stim.wav
67.189	0	2	67189	up-chirp	transient/upchirp_stim.wav
68.467	0	2	68467	up-chirp	transient/upchirp_stim.wav
69.698	0	2	69698	up-chirp	transient/upchirp_stim.wav
71.022	0	2	71022	up-chirp	transient/upchirp_stim.wav
72.184	0	2	72184	up-chirp	transient/upchirp_stim.wav
73.462	0	2	73462	up-chirp	transient/upchirp_stim.wav
74.739	0	2	74739	up-chirp	transient/upchirp_stim.wav
75.901	0	2	75901	up-chirp	transient/upchirp_stim.wav
77.202	0	2	77202	up-chirp	transient/upchirp_stim.wav
78.433	0	2	78433	up-chirp	transient/upchirp_stim.wav
85.467	1	1	85467	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
86.467	1	1	86467	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
87.468	1	1	87468	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
88.468	1	1	88468	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
89.469	1	1	89469	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
90.469	1	1	90469	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
91.47	1	1	91470	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
92.47	1	1	92470	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
93.471	1	1	93471	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
94.471	1	1	94471	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
95.472	1	1	95472	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
96.472	1	1	96472	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
97.473	1	1	97473	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
98.473	1	1	98473	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
99.474	1	1	99474	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
100.474	1	1	100474	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
101.475	1	1	101475	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
102.475	1	1	102475	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
103.476	1	1	103476	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
104.476	1	1	104476	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
105.477	1	1	105477	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
106.477	1	1	106477	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
107.477	1	1	107477	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
108.478	1	1	108478	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
109.478	1	1	109478	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
110.479	1	1	110479	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
111.479	1	1	111479	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
112.48	1	1	112480	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
113.48	1	1	113480	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
114.481	1	1	114481	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
115.481	1	1	115481	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
116.482	1	1	116482	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
117.482	1	1	117482	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
118.483	1	1	118483	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
119.483	1	1	119483	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
120.484	1	1	120484	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
121.484	1	1	121484	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
122.485	1	1	122485	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
123.485	1	1	123485	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
