onset	duration	value	sample	trial_type	stim_file
9.709	0	2	9709	up-chirp	transient/upchirp_stim.wav
10.941	0	2	10941	up-chirp	transient/upchirp_stim.wav
12.149	0	2	12149	up-chirp	transient/upchirp_stim.wav
13.45	0	2	13450	up-chirp	transient/upchirp_stim.wav
14.704	0	2	14704	up-chirp	transient/upchirp_stim.wav
15.889	0	2	15889	up-chirp	transient/upchirp_stim.wav
17.004	0	2	17004	up-chirp	transient/upchirp_stim.wav
18.282	0	2	18282	up-chirp	transient/upchirp_stim.wav
19.42	0	2	19420	up-chirp	transient/upchirp_stim.wav
20.675	0	2	20675	up-chirp	transient/upchirp_stim.wav
21.906	0	2	21906	up-chirp	transient/upchirp_stim.wav
23.137	0	2	23137	up-chirp	transient/upchirp_stim.wav
24.392	0	2	24392	up-chirp	transient/upchirp_stim.wav
25.53	0	2	25530	up-chirp	transient/upchirp_stim.wav
26.761	0	2	26761	up-chirp	transient/upchirp_stim.wav
27.876	0	2	27876	up-chirp	transient/upchirp_stim.wav
29.108	0	2	29108	up-chirp	transient/upchirp_stim.wav
30.432	0	2	30432	up-chirp	transient/upchirp_stim.wav
31.593	0	2	31593	up-chirp	transient/upchirp_stim.wav
32.848	0	2	32848	up-chirp	transient/upchirp_stim.wav
34.056	0	2	34056	up-chirp	transient/upchirp_stim.wav
35.194	0	2	35194	up-chirp	transient/upchirp_stim.wav
36.472	0	2	36472	up-chirp	transient/upchirp_stim.wav
37.61	0	2	37610	up-chirp	transient/upchirp_stim.wav
38.888	0	2	38888	up-chirp	transient/upchirp_stim.wav
40.166	0	2	40166	up-chirp	transient/upchirp_stim.wav
41.467	0	2	41467	up-chirp	transient/upchirp_stim.wav
42.628	0	2	42628	up-chirp	transient/upchirp_stim.wav
43.929	0	2	43929	up-chirp	transient/upchirp_stim.wav
45.067	0	2	45067	up-chirp	transient/upchirp_stim.wav
46.206	0	2	46206	up-chirp	transient/upchirp_stim.wav
47.437	0	2	47437	up-chirp	transient/upchirp_stim.wav
48.575	0	2	48575	up-chirp	transient/upchirp_stim.wav
49.737	0	2	49737	up-chirp	transient/upchirp_stim.wav
50.945	0	2	50945	up-chirp	transient/upchirp_stim.wav
52.106	0	2	52106	up-chirp	transient/upchirp_stim.wav
53.407	0	2	53407	up-chirp	transient/upchirp_stim.wav
54.546	0	2	54546	up-chirp	transient/upchirp_stim.wav
55.777	0	2	55777	up-chirp	transient/upchirp_stim.wav
57.055	0	2	57055	up-chirp	transient/upchirp_stim.wav
58.216	0	2	58216	up-chirp	transient/upchirp_stim.wav
59.517	0	2	59517	up-chirp	transient/upchirp_stim.wav
60.702	0	2	60702	up-chirp	transient/upchirp_stim.wav
61.84	0	2	61840	up-chirp	transient/upchirp_stim.wav
63.072	0	2	63072	up-chirp	transient/upchirp_stim.wav
64.349	0	2	64349	up-chirp	transient/upchirp_stim.wav
65.627	0	2	65627	up-chirp	transient/upchirp_stim.wav
66.835	0	2	66835	up-chirp	transient/upchirp_stim.wav
68.113	0	2	68113	up-chirp	transient/upchirp_stim.wav
69.414	0	2	69414	up-chirp	transient/upchirp_stim.wav
70.575	0	2	70575	up-chirp	transient/upchirp_stim.wav
71.876	0	2	71876	up-chirp	transient/upchirp_stim.wav
73.084	0	2	73084	up-chirp	transient/upchirp_stim.wav
74.269	0	2	74269	up-chirp	transient/upchirp_stim.wav
75.593	0	2	75593	up-chirp	transient/upchirp_stim.wav
76.871	0	2	76871	up-chirp	transient/upchirp_stim.wav
78.149	0	2	78149	up-chirp	transient/upchirp_stim.wav
79.287	0	2	79287	up-chirp	transient/upchirp_stim.wav
80.518	0	2	80518	up-chirp	transient/upchirp_stim.wav
81.842	0	2	81842	up-chirp	transient/upchirp_stim.wav
88.963	1	1	88963	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
89.963	1	1	89963	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
90.964	1	1	90964	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
91.964	1	1	91964	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
92.965	1	1	92965	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
93.965	1	1	93965	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
94.966	1	1	94966	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
95.966	1	1	95966	audiobook 1s	audiobooks/task-audiobook1_run-02_stim.wav
