onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
232.191	2.05	98	232191	olsa: list: 25 / sentence: 18	-5.1	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
235.42	2.287	101	235420	olsa: list: 30 / sentence: 1	-2.5	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
238.765	2.043	50	238765	olsa: list: 14 / sentence: 10	-7.4	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
241.855	2.766	83	241855	olsa: list: 25 / sentence: 3	-5.1	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
245.758	1.938	10	245758	olsa: list: 5 / sentence: 10	-9.7	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
248.731	2.008	82	248731	olsa: list: 25 / sentence: 2	-5.1	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
251.821	2.549	92	251821	olsa: list: 25 / sentence: 12	-5.1	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
255.492	2.142	113	255492	olsa: list: 30 / sentence: 13	-2.5	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
258.814	2.097	7	258814	olsa: list: 5 / sentence: 7	-9.7	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
261.996	1.804	44	261996	olsa: list: 14 / sentence: 4	-7.4	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
264.923	2.565	116	264923	olsa: list: 30 / sentence: 16	-2.5	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
268.687	2.294	30	268687	olsa: list: 10 / sentence: 10	-8.1	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
272.172	2.522	42	272172	olsa: list: 14 / sentence: 2	-7.4	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
275.865	1.941	31	275865	olsa: list: 10 / sentence: 11	-8.1	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
278.932	2.482	25	278932	olsa: list: 10 / sentence: 5	-8.1	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
282.416	2.192	62	282416	olsa: list: 21 / sentence: 2	-6.7	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
285.622	1.97	65	285622	olsa: list: 21 / sentence: 5	-6.7	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
288.642	2.549	2	288642	olsa: list: 5 / sentence: 2	-9.7	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
292.29	2.002	4	292290	olsa: list: 5 / sentence: 4	-9.7	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
295.31	2.532	41	295310	olsa: list: 14 / sentence: 1	-7.4	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
299.027	1.946	18	299027	olsa: list: 5 / sentence: 18	-9.7	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
302.024	2.002	54	302024	olsa: list: 14 / sentence: 14	-7.4	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
305.16	2.549	32	305160	olsa: list: 10 / sentence: 12	-8.1	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
308.714	2.362	11	308714	olsa: list: 5 / sentence: 11	-9.7	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
312.152	2.235	20	312152	olsa: list: 5 / sentence: 20	-9.7	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
315.428	2.26	22	315428	olsa: list: 10 / sentence: 2	-8.1	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
318.89	2.097	117	318890	olsa: list: 30 / sentence: 17	-2.5	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
322.165	2.196	9	322165	olsa: list: 5 / sentence: 9	-9.7	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
325.441	2.114	86	325441	olsa: list: 25 / sentence: 6	-5.1	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
328.716	2.097	37	328716	olsa: list: 10 / sentence: 17	-8.1	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
331.992	2.578	70	331992	olsa: list: 21 / sentence: 10	-6.7	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
335.686	2.427	85	335686	olsa: list: 25 / sentence: 5	-5.1	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
339.287	2.039	43	339287	olsa: list: 14 / sentence: 3	-7.4	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
342.4	2.142	3	342400	olsa: list: 5 / sentence: 3	-9.7	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
345.629	2.002	34	345629	olsa: list: 10 / sentence: 14	-8.1	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
348.765	2.077	61	348765	olsa: list: 21 / sentence: 1	-6.7	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
351.901	2.002	74	351901	olsa: list: 21 / sentence: 14	-6.7	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
354.991	2.549	52	354991	olsa: list: 14 / sentence: 12	-7.4	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
358.638	2.222	103	358638	olsa: list: 30 / sentence: 3	-2.5	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
361.96	2.162	19	361960	olsa: list: 5 / sentence: 19	-9.7	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
365.143	2.268	110	365143	olsa: list: 30 / sentence: 10	-2.5	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
368.535	1.941	71	368535	olsa: list: 21 / sentence: 11	-6.7	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
371.485	2.385	105	371485	olsa: list: 30 / sentence: 5	-2.5	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
374.993	2.145	5	374993	olsa: list: 5 / sentence: 5	-9.7	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
378.222	1.832	89	378222	olsa: list: 25 / sentence: 9	-5.1	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
381.242	2.002	114	381242	olsa: list: 30 / sentence: 14	-2.5	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
384.309	2.052	16	384309	olsa: list: 5 / sentence: 16	-9.7	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
387.491	2.29	87	387491	olsa: list: 25 / sentence: 7	-5.1	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
390.906	2.396	104	390906	olsa: list: 30 / sentence: 4	-2.5	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
394.321	2.132	14	394321	olsa: list: 5 / sentence: 14	-9.7	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
397.55	2.287	15	397550	olsa: list: 5 / sentence: 15	-9.7	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
400.989	2.441	26	400989	olsa: list: 10 / sentence: 6	-8.1	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
