onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
73.332	2.131	21	73332	olsa: list: 10 / sentence: 1	-8.6	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
76.63	1.938	80	76630	olsa: list: 21 / sentence: 20	-7.2	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
79.767	2.29	87	79767	olsa: list: 25 / sentence: 7	-5.6	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
83.112	2.522	42	83112	olsa: list: 14 / sentence: 2	-7.9	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
86.806	2.002	114	86806	olsa: list: 30 / sentence: 14	-3.0	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
89.965	1.938	120	89965	olsa: list: 30 / sentence: 20	-3.0	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
92.939	2.162	19	92939	olsa: list: 5 / sentence: 19	-10.2	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
96.238	2.002	74	96238	olsa: list: 21 / sentence: 14	-7.2	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
99.304	2.549	112	99304	olsa: list: 30 / sentence: 12	-3.0	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
103.021	2.145	35	103021	olsa: list: 10 / sentence: 15	-8.6	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
106.204	2.05	38	106204	olsa: list: 10 / sentence: 18	-8.6	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
109.41	2.081	108	109410	olsa: list: 30 / sentence: 8	-3.0	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
112.639	2.05	98	112639	olsa: list: 25 / sentence: 18	-5.6	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
115.775	1.941	71	115775	olsa: list: 21 / sentence: 11	-7.2	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
118.865	2.217	109	118865	olsa: list: 30 / sentence: 9	-3.0	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
122.303	2.532	41	122303	olsa: list: 14 / sentence: 1	-7.9	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
125.927	2.142	33	125927	olsa: list: 10 / sentence: 13	-8.6	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
129.133	2.565	76	129133	olsa: list: 21 / sentence: 16	-7.2	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
132.897	2.385	105	132897	olsa: list: 30 / sentence: 5	-3.0	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
136.451	1.987	29	136451	olsa: list: 10 / sentence: 9	-8.6	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
139.494	2.097	117	139494	olsa: list: 30 / sentence: 17	-3.0	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
142.63	2.05	78	142630	olsa: list: 21 / sentence: 18	-7.2	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
145.836	2.097	77	145836	olsa: list: 21 / sentence: 17	-7.2	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
149.019	2.196	79	149019	olsa: list: 21 / sentence: 19	-7.2	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
152.318	2.155	67	152318	olsa: list: 21 / sentence: 7	-7.2	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
155.593	2.193	84	155593	olsa: list: 25 / sentence: 4	-5.6	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
158.869	2.097	97	158869	olsa: list: 25 / sentence: 17	-5.6	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
162.052	2.196	99	162052	olsa: list: 25 / sentence: 19	-5.6	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
165.304	2.287	101	165304	olsa: list: 30 / sentence: 1	-3.0	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
168.673	2.196	39	168673	olsa: list: 10 / sentence: 19	-8.6	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
171.878	2.097	37	171878	olsa: list: 10 / sentence: 17	-8.6	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
175.108	2.091	24	175108	olsa: list: 10 / sentence: 4	-8.6	40.0	olsa/sentences/93692.wav	Nina gibt zwei weisse Autos.
178.314	2.002	94	178314	olsa: list: 25 / sentence: 14	-5.6	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
181.403	2.002	4	181403	olsa: list: 5 / sentence: 4	-10.2	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
184.586	2.392	12	184586	olsa: list: 5 / sentence: 12	-10.2	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
188.094	2.549	52	188094	olsa: list: 14 / sentence: 12	-7.9	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
191.671	2.105	88	191671	olsa: list: 25 / sentence: 8	-5.6	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
194.947	2.294	30	194947	olsa: list: 10 / sentence: 10	-8.6	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
198.385	1.832	89	198385	olsa: list: 25 / sentence: 9	-5.6	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
201.405	2.015	90	201405	olsa: list: 25 / sentence: 10	-5.6	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
204.565	1.941	51	204565	olsa: list: 14 / sentence: 11	-7.9	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
207.562	2.145	95	207562	olsa: list: 25 / sentence: 15	-5.6	80.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
210.884	2.142	53	210884	olsa: list: 14 / sentence: 13	-7.9	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
214.206	2.411	28	214206	olsa: list: 10 / sentence: 8	-8.6	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
217.644	2.002	34	217644	olsa: list: 10 / sentence: 14	-8.6	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
220.71	2.132	14	220710	olsa: list: 5 / sentence: 14	-10.2	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
224.033	1.941	91	224033	olsa: list: 25 / sentence: 11	-5.6	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
227.053	1.97	65	227053	olsa: list: 21 / sentence: 5	-7.2	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
230.119	1.804	44	230119	olsa: list: 14 / sentence: 4	-7.9	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
233.0	1.941	31	233000	olsa: list: 10 / sentence: 11	-8.6	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
236.136	1.786	107	236136	olsa: list: 30 / sentence: 7	-3.0	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
239.063	2.22	45	239063	olsa: list: 14 / sentence: 5	-7.9	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
242.362	2.26	22	242362	olsa: list: 10 / sentence: 2	-8.6	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
245.707	2.362	11	245707	olsa: list: 5 / sentence: 11	-10.2	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
249.215	2.438	106	249215	olsa: list: 30 / sentence: 6	-3.0	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
252.677	2.097	7	252677	olsa: list: 5 / sentence: 7	-10.2	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
255.79	2.565	36	255790	olsa: list: 10 / sentence: 16	-8.6	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
259.437	1.941	1	259437	olsa: list: 5 / sentence: 1	-10.2	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
262.503	2.192	62	262503	olsa: list: 21 / sentence: 2	-7.2	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
265.895	2.052	16	265895	olsa: list: 5 / sentence: 16	-10.2	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
269.124	2.145	55	269124	olsa: list: 14 / sentence: 15	-7.9	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
272.307	2.008	82	272307	olsa: list: 25 / sentence: 2	-5.6	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
275.49	2.482	25	275490	olsa: list: 10 / sentence: 5	-8.6	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
279.021	2.222	103	279021	olsa: list: 30 / sentence: 3	-3.0	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
282.389	1.938	10	282389	olsa: list: 5 / sentence: 10	-10.2	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
285.409	2.108	27	285409	olsa: list: 10 / sentence: 7	-8.6	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
288.639	2.292	46	288639	olsa: list: 14 / sentence: 6	-7.9	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
292.077	1.938	60	292077	olsa: list: 14 / sentence: 20	-7.9	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
295.12	2.196	119	295120	olsa: list: 30 / sentence: 19	-3.0	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
298.419	2.549	32	298419	olsa: list: 10 / sentence: 12	-8.6	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
302.066	2.05	8	302066	olsa: list: 5 / sentence: 8	-10.2	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
305.226	2.142	3	305226	olsa: list: 5 / sentence: 3	-10.2	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
308.571	2.565	56	308571	olsa: list: 14 / sentence: 16	-7.9	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
312.195	2.549	2	312195	olsa: list: 5 / sentence: 2	-10.2	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
315.819	2.114	86	315819	olsa: list: 25 / sentence: 6	-5.6	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
319.071	2.145	115	319071	olsa: list: 30 / sentence: 15	-3.0	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
322.37	2.427	85	322370	olsa: list: 25 / sentence: 5	-5.6	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
325.832	2.206	102	325832	olsa: list: 30 / sentence: 2	-3.0	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
329.2	2.142	93	329200	olsa: list: 25 / sentence: 13	-5.6	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
332.429	2.305	64	332429	olsa: list: 21 / sentence: 4	-7.2	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
335.751	2.32	66	335751	olsa: list: 21 / sentence: 6	-7.2	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
339.306	2.565	6	339306	olsa: list: 5 / sentence: 6	-10.2	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
342.976	2.097	57	342976	olsa: list: 14 / sentence: 17	-7.9	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
346.089	2.145	5	346089	olsa: list: 5 / sentence: 5	-10.2	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
349.342	2.031	17	349342	olsa: list: 5 / sentence: 17	-10.2	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
352.385	2.085	23	352385	olsa: list: 10 / sentence: 3	-8.6	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
355.568	2.05	58	355568	olsa: list: 14 / sentence: 18	-7.9	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
358.797	2.411	47	358797	olsa: list: 14 / sentence: 7	-7.9	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
362.305	2.287	15	362305	olsa: list: 5 / sentence: 15	-10.2	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
365.72	2.023	68	365720	olsa: list: 21 / sentence: 8	-7.2	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
368.879	2.235	20	368879	olsa: list: 5 / sentence: 20	-10.2	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
372.201	2.137	81	372201	olsa: list: 25 / sentence: 1	-5.6	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
375.43	1.883	49	375430	olsa: list: 14 / sentence: 9	-7.9	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
378.45	2.118	13	378450	olsa: list: 5 / sentence: 13	-10.2	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
381.587	1.941	111	381587	olsa: list: 30 / sentence: 11	-3.0	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
384.653	2.196	59	384653	olsa: list: 14 / sentence: 19	-7.9	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
387.975	2.441	26	387975	olsa: list: 10 / sentence: 6	-8.6	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
391.576	2.766	83	391576	olsa: list: 25 / sentence: 3	-5.6	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
395.502	2.142	113	395502	olsa: list: 30 / sentence: 13	-3.0	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
398.685	2.565	96	398685	olsa: list: 25 / sentence: 16	-5.6	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
402.425	2.043	50	402425	olsa: list: 14 / sentence: 10	-7.9	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
