onset	duration	value	sample	trial_type	stim_file
7.781	0	2	7781	up-chirp	transient/upchirp_stim.wav
8.989	0	2	8989	up-chirp	transient/upchirp_stim.wav
10.197	0	2	10197	up-chirp	transient/upchirp_stim.wav
11.451	0	2	11451	up-chirp	transient/upchirp_stim.wav
12.613	0	2	12613	up-chirp	transient/upchirp_stim.wav
13.844	0	2	13844	up-chirp	transient/upchirp_stim.wav
15.075	0	2	15075	up-chirp	transient/upchirp_stim.wav
16.353	0	2	16353	up-chirp	transient/upchirp_stim.wav
17.538	0	2	17538	up-chirp	transient/upchirp_stim.wav
18.653	0	2	18653	up-chirp	transient/upchirp_stim.wav
19.861	0	2	19861	up-chirp	transient/upchirp_stim.wav
21.069	0	2	21069	up-chirp	transient/upchirp_stim.wav
22.207	0	2	22207	up-chirp	transient/upchirp_stim.wav
23.462	0	2	23462	up-chirp	transient/upchirp_stim.wav
24.763	0	2	24763	up-chirp	transient/upchirp_stim.wav
26.017	0	2	26017	up-chirp	transient/upchirp_stim.wav
27.272	0	2	27272	up-chirp	transient/upchirp_stim.wav
28.433	0	2	28433	up-chirp	transient/upchirp_stim.wav
29.641	0	2	29641	up-chirp	transient/upchirp_stim.wav
30.849	0	2	30849	up-chirp	transient/upchirp_stim.wav
32.057	0	2	32057	up-chirp	transient/upchirp_stim.wav
33.196	0	2	33196	up-chirp	transient/upchirp_stim.wav
34.427	0	2	34427	up-chirp	transient/upchirp_stim.wav
35.588	0	2	35588	up-chirp	transient/upchirp_stim.wav
36.82	0	2	36820	up-chirp	transient/upchirp_stim.wav
38.121	0	2	38121	up-chirp	transient/upchirp_stim.wav
39.236	0	2	39236	up-chirp	transient/upchirp_stim.wav
40.444	0	2	40444	up-chirp	transient/upchirp_stim.wav
41.698	0	2	41698	up-chirp	transient/upchirp_stim.wav
42.837	0	2	42837	up-chirp	transient/upchirp_stim.wav
44.114	0	2	44114	up-chirp	transient/upchirp_stim.wav
45.276	0	2	45276	up-chirp	transient/upchirp_stim.wav
46.53	0	2	46530	up-chirp	transient/upchirp_stim.wav
47.808	0	2	47808	up-chirp	transient/upchirp_stim.wav
49.109	0	2	49109	up-chirp	transient/upchirp_stim.wav
50.271	0	2	50271	up-chirp	transient/upchirp_stim.wav
51.502	0	2	51502	up-chirp	transient/upchirp_stim.wav
52.64	0	2	52640	up-chirp	transient/upchirp_stim.wav
53.871	0	2	53871	up-chirp	transient/upchirp_stim.wav
55.079	0	2	55079	up-chirp	transient/upchirp_stim.wav
56.357	0	2	56357	up-chirp	transient/upchirp_stim.wav
57.588	0	2	57588	up-chirp	transient/upchirp_stim.wav
58.843	0	2	58843	up-chirp	transient/upchirp_stim.wav
59.981	0	2	59981	up-chirp	transient/upchirp_stim.wav
61.212	0	2	61212	up-chirp	transient/upchirp_stim.wav
62.397	0	2	62397	up-chirp	transient/upchirp_stim.wav
63.698	0	2	63698	up-chirp	transient/upchirp_stim.wav
64.999	0	2	64999	up-chirp	transient/upchirp_stim.wav
66.161	0	2	66161	up-chirp	transient/upchirp_stim.wav
67.462	0	2	67462	up-chirp	transient/upchirp_stim.wav
68.623	0	2	68623	up-chirp	transient/upchirp_stim.wav
69.762	0	2	69762	up-chirp	transient/upchirp_stim.wav
70.923	0	2	70923	up-chirp	transient/upchirp_stim.wav
72.224	0	2	72224	up-chirp	transient/upchirp_stim.wav
73.548	0	2	73548	up-chirp	transient/upchirp_stim.wav
74.663	0	2	74663	up-chirp	transient/upchirp_stim.wav
75.918	0	2	75918	up-chirp	transient/upchirp_stim.wav
77.149	0	2	77149	up-chirp	transient/upchirp_stim.wav
78.45	0	2	78450	up-chirp	transient/upchirp_stim.wav
79.635	0	2	79635	up-chirp	transient/upchirp_stim.wav
86.598	1	1	86598	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
87.598	1	1	87598	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
88.599	1	1	88599	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
89.599	1	1	89599	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
90.6	1	1	90600	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
91.6	1	1	91600	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
92.601	1	1	92601	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
93.601	1	1	93601	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
94.602	1	1	94602	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
95.602	1	1	95602	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
96.603	1	1	96603	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
97.603	1	1	97603	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
98.604	1	1	98604	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
99.604	1	1	99604	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
100.605	1	1	100605	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
101.605	1	1	101605	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
102.606	1	1	102606	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
103.606	1	1	103606	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
104.607	1	1	104607	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
105.607	1	1	105607	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
106.608	1	1	106608	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
107.608	1	1	107608	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
108.609	1	1	108609	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
109.609	1	1	109609	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
110.61	1	1	110610	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
111.61	1	1	111610	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
112.611	1	1	112611	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
113.611	1	1	113611	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
114.612	1	1	114612	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
115.612	1	1	115612	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
116.612	1	1	116612	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
