onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
53.833	2.196	79	53833	olsa: list: 21 / sentence: 19	-7.1	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
57.201	2.565	56	57201	olsa: list: 14 / sentence: 16	-7.8	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
60.918	2.05	38	60918	olsa: list: 10 / sentence: 18	-8.5	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
64.101	2.32	66	64101	olsa: list: 21 / sentence: 6	-7.1	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
67.539	2.142	33	67539	olsa: list: 10 / sentence: 13	-8.5	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
70.885	2.549	32	70885	olsa: list: 10 / sentence: 12	-8.5	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
74.625	2.549	52	74625	olsa: list: 14 / sentence: 12	-7.8	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
78.249	2.522	42	78249	olsa: list: 14 / sentence: 2	-7.8	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
81.873	2.142	53	81873	olsa: list: 14 / sentence: 13	-7.8	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
85.218	2.142	93	85218	olsa: list: 25 / sentence: 13	-5.5	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
88.54	1.946	18	88540	olsa: list: 5 / sentence: 18	-10.1	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
91.56	1.987	29	91560	olsa: list: 10 / sentence: 9	-8.5	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
94.58	2.441	26	94580	olsa: list: 10 / sentence: 6	-8.5	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
98.135	2.305	64	98135	olsa: list: 21 / sentence: 4	-7.1	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
101.573	2.392	12	101573	olsa: list: 5 / sentence: 12	-10.1	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
105.081	2.002	4	105081	olsa: list: 5 / sentence: 4	-10.1	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
108.147	2.002	94	108147	olsa: list: 25 / sentence: 14	-5.5	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
111.33	2.396	104	111330	olsa: list: 30 / sentence: 4	-2.9	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
114.861	2.118	13	114861	olsa: list: 5 / sentence: 13	-10.1	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
118.067	2.196	99	118067	olsa: list: 25 / sentence: 19	-5.5	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
121.273	2.532	41	121273	olsa: list: 14 / sentence: 1	-7.8	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
124.92	2.217	109	124920	olsa: list: 30 / sentence: 9	-2.9	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
128.312	2.206	102	128312	olsa: list: 30 / sentence: 2	-2.9	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
131.565	2.287	15	131565	olsa: list: 5 / sentence: 15	-10.1	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
134.956	1.832	89	134956	olsa: list: 25 / sentence: 9	-5.5	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
137.953	1.883	49	137953	olsa: list: 14 / sentence: 9	-7.8	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
140.834	2.097	57	140834	olsa: list: 14 / sentence: 17	-7.8	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
143.993	1.941	51	143993	olsa: list: 14 / sentence: 11	-7.8	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
147.106	2.549	2	147106	olsa: list: 5 / sentence: 2	-10.1	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
150.73	2.565	36	150730	olsa: list: 10 / sentence: 16	-8.5	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
154.401	2.29	87	154401	olsa: list: 25 / sentence: 7	-5.5	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
157.839	2.145	95	157839	olsa: list: 25 / sentence: 15	-5.5	80.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
161.091	2.145	55	161091	olsa: list: 14 / sentence: 15	-7.8	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
164.39	1.938	80	164390	olsa: list: 21 / sentence: 20	-7.1	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
167.503	2.131	21	167503	olsa: list: 10 / sentence: 1	-8.5	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
170.663	2.411	47	170663	olsa: list: 14 / sentence: 7	-7.8	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
174.171	1.804	44	174171	olsa: list: 14 / sentence: 4	-7.8	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
177.144	2.114	86	177144	olsa: list: 25 / sentence: 6	-5.5	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
180.28	2.145	115	180280	olsa: list: 30 / sentence: 15	-2.9	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
183.579	2.549	92	183579	olsa: list: 25 / sentence: 12	-5.5	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
187.18	2.091	24	187180	olsa: list: 10 / sentence: 4	-8.5	40.0	olsa/sentences/93692.wav	Nina gibt zwei weisse Autos.
190.432	2.05	118	190432	olsa: list: 30 / sentence: 18	-2.9	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
193.592	2.142	113	193592	olsa: list: 30 / sentence: 13	-2.9	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
196.821	2.043	50	196821	olsa: list: 14 / sentence: 10	-7.8	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
199.957	1.938	100	199957	olsa: list: 25 / sentence: 20	-5.5	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
203.047	2.222	103	203047	olsa: list: 30 / sentence: 3	-2.9	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
206.462	2.549	72	206462	olsa: list: 21 / sentence: 12	-7.1	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
210.086	1.786	107	210086	olsa: list: 30 / sentence: 7	-2.9	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
213.06	2.097	7	213060	olsa: list: 5 / sentence: 7	-10.1	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
216.196	2.268	110	216196	olsa: list: 30 / sentence: 10	-2.9	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
219.495	2.05	58	219495	olsa: list: 14 / sentence: 18	-7.8	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
222.677	2.145	5	222677	olsa: list: 5 / sentence: 5	-10.1	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
225.999	2.196	9	225999	olsa: list: 5 / sentence: 9	-10.1	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
229.345	2.097	37	229345	olsa: list: 10 / sentence: 17	-8.5	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
232.574	2.023	68	232574	olsa: list: 21 / sentence: 8	-7.1	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
235.757	2.008	82	235757	olsa: list: 25 / sentence: 2	-5.5	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
238.939	2.097	117	238939	olsa: list: 30 / sentence: 17	-2.9	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
242.122	2.015	90	242122	olsa: list: 25 / sentence: 10	-5.5	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
245.281	2.097	77	245281	olsa: list: 21 / sentence: 17	-7.1	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
248.58	1.938	10	248580	olsa: list: 5 / sentence: 10	-10.1	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
251.67	1.97	65	251670	olsa: list: 21 / sentence: 5	-7.1	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
254.667	2.145	75	254667	olsa: list: 21 / sentence: 15	-7.1	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
257.942	2.385	105	257942	olsa: list: 30 / sentence: 5	-2.9	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
261.473	2.196	119	261473	olsa: list: 30 / sentence: 19	-2.9	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
264.726	2.292	46	264726	olsa: list: 14 / sentence: 6	-7.8	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
268.048	2.05	78	268048	olsa: list: 21 / sentence: 18	-7.1	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
271.138	2.105	88	271138	olsa: list: 25 / sentence: 8	-5.5	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
274.297	2.108	27	274297	olsa: list: 10 / sentence: 7	-8.5	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
277.503	2.549	112	277503	olsa: list: 30 / sentence: 12	-2.9	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
281.197	2.193	84	281197	olsa: list: 25 / sentence: 4	-5.5	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
284.589	2.05	98	284589	olsa: list: 25 / sentence: 18	-5.5	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
287.841	2.002	54	287841	olsa: list: 14 / sentence: 14	-7.8	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
290.977	2.565	6	290977	olsa: list: 5 / sentence: 6	-10.1	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
294.624	1.938	40	294624	olsa: list: 10 / sentence: 20	-8.5	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
297.598	2.142	3	297598	olsa: list: 5 / sentence: 3	-10.1	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
300.874	2.077	61	300874	olsa: list: 21 / sentence: 1	-7.1	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
303.987	2.22	45	303987	olsa: list: 14 / sentence: 5	-7.8	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
307.309	2.565	96	307309	olsa: list: 25 / sentence: 16	-5.5	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
310.979	2.081	108	310979	olsa: list: 30 / sentence: 8	-2.9	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
314.185	2.565	116	314185	olsa: list: 30 / sentence: 16	-2.9	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
317.925	2.196	59	317925	olsa: list: 14 / sentence: 19	-7.8	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
321.294	2.565	76	321294	olsa: list: 21 / sentence: 16	-7.1	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
325.011	1.941	91	325011	olsa: list: 25 / sentence: 11	-5.5	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
328.124	2.411	28	328124	olsa: list: 10 / sentence: 8	-8.5	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
331.609	2.362	11	331609	olsa: list: 5 / sentence: 11	-10.1	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
335.14	2.294	30	335140	olsa: list: 10 / sentence: 10	-8.5	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
338.531	2.052	16	338531	olsa: list: 5 / sentence: 16	-10.1	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
341.714	2.002	34	341714	olsa: list: 10 / sentence: 14	-8.5	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
344.734	2.097	97	344734	olsa: list: 25 / sentence: 17	-5.5	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
347.87	2.05	8	347870	olsa: list: 5 / sentence: 8	-10.1	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
351.076	2.162	19	351076	olsa: list: 5 / sentence: 19	-10.1	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
354.352	1.941	71	354352	olsa: list: 21 / sentence: 11	-7.1	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
357.395	2.132	14	357395	olsa: list: 5 / sentence: 14	-10.1	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
360.671	2.213	69	360671	olsa: list: 21 / sentence: 9	-7.1	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
364.063	2.482	25	364063	olsa: list: 10 / sentence: 5	-8.5	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
367.663	1.938	120	367663	olsa: list: 30 / sentence: 20	-2.9	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
370.73	2.235	20	370730	olsa: list: 5 / sentence: 20	-10.1	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
374.145	1.941	31	374145	olsa: list: 10 / sentence: 11	-8.5	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
377.118	2.192	62	377118	olsa: list: 21 / sentence: 2	-7.1	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
380.348	2.26	22	380348	olsa: list: 10 / sentence: 2	-8.5	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
383.739	2.145	35	383739	olsa: list: 10 / sentence: 15	-8.5	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
387.038	2.142	73	387038	olsa: list: 21 / sentence: 13	-7.1	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
390.221	2.578	70	390221	olsa: list: 21 / sentence: 10	-7.1	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
394.008	2.766	83	394008	olsa: list: 25 / sentence: 3	-5.5	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
397.98	2.155	67	397980	olsa: list: 21 / sentence: 7	-7.1	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
401.279	2.287	101	401279	olsa: list: 30 / sentence: 1	-2.9	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
404.647	1.941	111	404647	olsa: list: 30 / sentence: 11	-2.9	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
