onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
11.715	2.097	117	11715	olsa: list: 30 / sentence: 17	-2.7	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
14.851	2.565	116	14851	olsa: list: 30 / sentence: 16	-2.7	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
18.568	2.05	38	18568	olsa: list: 10 / sentence: 18	-8.3	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
21.82	2.015	90	21820	olsa: list: 25 / sentence: 10	-5.3	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
24.887	2.039	43	24887	olsa: list: 14 / sentence: 3	-7.6	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
28.07	1.941	31	28070	olsa: list: 10 / sentence: 11	-8.3	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
31.066	1.941	71	31066	olsa: list: 21 / sentence: 11	-6.9	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
34.11	2.193	48	34110	olsa: list: 14 / sentence: 8	-7.6	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
37.409	2.396	104	37409	olsa: list: 30 / sentence: 4	-2.7	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
40.986	1.941	111	40986	olsa: list: 30 / sentence: 11	-2.7	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
43.96	2.565	36	43960	olsa: list: 10 / sentence: 16	-8.3	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
47.677	1.938	100	47677	olsa: list: 25 / sentence: 20	-5.3	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
50.65	2.362	11	50650	olsa: list: 5 / sentence: 11	-9.9	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
54.158	2.052	16	54158	olsa: list: 5 / sentence: 16	-9.9	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
57.294	2.549	52	57294	olsa: list: 14 / sentence: 12	-7.6	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
60.965	2.196	39	60965	olsa: list: 10 / sentence: 19	-8.3	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
64.217	1.804	44	64217	olsa: list: 14 / sentence: 4	-7.6	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
67.121	2.114	86	67121	olsa: list: 25 / sentence: 6	-5.3	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
70.281	2.268	110	70281	olsa: list: 30 / sentence: 10	-2.7	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
73.603	2.002	74	73603	olsa: list: 21 / sentence: 14	-6.9	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
76.785	2.008	82	76785	olsa: list: 25 / sentence: 2	-5.3	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
79.852	1.987	29	79852	olsa: list: 10 / sentence: 9	-8.3	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
82.942	2.085	23	82942	olsa: list: 10 / sentence: 3	-8.3	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
86.194	2.05	58	86194	olsa: list: 14 / sentence: 18	-7.6	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
89.354	2.097	77	89354	olsa: list: 21 / sentence: 17	-6.9	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
92.513	2.565	56	92513	olsa: list: 14 / sentence: 16	-7.6	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
96.114	1.938	80	96114	olsa: list: 21 / sentence: 20	-6.9	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
99.227	2.578	70	99227	olsa: list: 21 / sentence: 10	-6.9	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
102.874	2.196	59	102874	olsa: list: 14 / sentence: 19	-7.6	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
106.173	2.155	67	106173	olsa: list: 21 / sentence: 7	-6.9	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
109.472	1.883	49	109472	olsa: list: 14 / sentence: 9	-7.6	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
112.469	2.081	108	112469	olsa: list: 30 / sentence: 8	-2.7	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
115.698	2.145	5	115698	olsa: list: 5 / sentence: 5	-9.9	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
118.95	2.766	83	118950	olsa: list: 25 / sentence: 3	-5.3	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
122.876	2.206	102	122876	olsa: list: 30 / sentence: 2	-2.7	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
126.198	2.137	81	126198	olsa: list: 25 / sentence: 1	-5.3	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
129.474	2.105	88	129474	olsa: list: 25 / sentence: 8	-5.3	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
132.749	2.411	47	132749	olsa: list: 14 / sentence: 7	-7.6	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
136.234	2.565	76	136234	olsa: list: 21 / sentence: 16	-6.9	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
139.928	2.532	41	139928	olsa: list: 14 / sentence: 1	-7.6	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
143.645	2.002	94	143645	olsa: list: 25 / sentence: 14	-5.3	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
146.688	2.023	68	146688	olsa: list: 21 / sentence: 8	-6.9	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
149.894	2.142	113	149894	olsa: list: 30 / sentence: 13	-2.7	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
153.216	2.292	46	153216	olsa: list: 14 / sentence: 6	-7.6	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
156.654	2.145	55	156654	olsa: list: 14 / sentence: 15	-7.6	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
159.883	2.392	12	159883	olsa: list: 5 / sentence: 12	-9.9	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
163.322	2.213	69	163322	olsa: list: 21 / sentence: 9	-6.9	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
166.621	2.222	103	166621	olsa: list: 30 / sentence: 3	-2.7	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
169.896	2.05	118	169896	olsa: list: 30 / sentence: 18	-2.7	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
173.125	1.786	107	173125	olsa: list: 30 / sentence: 7	-2.7	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
176.122	2.097	7	176122	olsa: list: 5 / sentence: 7	-9.9	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
179.351	2.097	97	179351	olsa: list: 25 / sentence: 17	-5.3	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
