onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
87.383	2.766	83	87383	olsa: list: 25 / sentence: 3	-7.2	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
91.217	2.549	112	91217	olsa: list: 30 / sentence: 12	-4.6	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
94.887	2.142	53	94887	olsa: list: 14 / sentence: 13	-9.5	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
98.093	2.565	36	98093	olsa: list: 10 / sentence: 16	-10.2	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
101.81	2.002	4	101810	olsa: list: 5 / sentence: 4	-11.8	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
104.83	2.081	108	104830	olsa: list: 30 / sentence: 8	-4.6	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
107.99	2.482	25	107990	olsa: list: 10 / sentence: 5	-10.2	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
111.59	2.002	34	111590	olsa: list: 10 / sentence: 14	-10.2	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
114.634	2.565	96	114634	olsa: list: 25 / sentence: 16	-7.2	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
118.374	2.162	19	118374	olsa: list: 5 / sentence: 19	-11.8	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
121.696	1.946	18	121696	olsa: list: 5 / sentence: 18	-11.8	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
124.786	1.941	111	124786	olsa: list: 30 / sentence: 11	-4.6	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
127.829	2.131	21	127829	olsa: list: 10 / sentence: 1	-10.2	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
130.988	2.114	86	130988	olsa: list: 25 / sentence: 6	-7.2	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
134.148	2.052	16	134148	olsa: list: 5 / sentence: 16	-11.8	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
137.284	2.196	99	137284	olsa: list: 25 / sentence: 19	-7.2	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
140.49	2.196	59	140490	olsa: list: 14 / sentence: 19	-9.5	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
143.882	1.832	89	143882	olsa: list: 25 / sentence: 9	-7.2	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
146.786	2.118	13	146786	olsa: list: 5 / sentence: 13	-11.8	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
149.945	2.392	12	149945	olsa: list: 5 / sentence: 12	-11.8	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
153.453	2.235	20	153453	olsa: list: 5 / sentence: 20	-11.8	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
156.891	2.145	55	156891	olsa: list: 14 / sentence: 15	-9.5	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
160.097	2.292	46	160097	olsa: list: 14 / sentence: 6	-9.5	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
163.489	2.002	74	163489	olsa: list: 21 / sentence: 14	-8.8	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
166.602	1.987	29	166602	olsa: list: 10 / sentence: 9	-10.2	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
169.785	2.22	45	169785	olsa: list: 14 / sentence: 5	-9.5	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
173.176	1.938	10	173176	olsa: list: 5 / sentence: 10	-11.8	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
176.15	2.385	105	176150	olsa: list: 30 / sentence: 5	-4.6	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
179.565	1.941	51	179565	olsa: list: 14 / sentence: 11	-9.5	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
182.655	2.565	6	182655	olsa: list: 5 / sentence: 6	-11.8	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
186.348	1.941	91	186348	olsa: list: 25 / sentence: 11	-7.2	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
189.415	2.438	106	189415	olsa: list: 30 / sentence: 6	-4.6	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
192.9	2.145	5	192900	olsa: list: 5 / sentence: 5	-11.8	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
196.129	2.097	77	196129	olsa: list: 21 / sentence: 17	-8.8	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
199.265	2.441	26	199265	olsa: list: 10 / sentence: 6	-10.2	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
202.912	2.196	79	202912	olsa: list: 21 / sentence: 19	-8.8	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
206.188	2.29	87	206188	olsa: list: 25 / sentence: 7	-7.2	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
209.603	2.222	103	209603	olsa: list: 30 / sentence: 3	-4.6	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
212.995	2.268	110	212995	olsa: list: 30 / sentence: 10	-4.6	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
216.294	2.287	15	216294	olsa: list: 5 / sentence: 15	-11.8	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
219.708	2.097	57	219708	olsa: list: 14 / sentence: 17	-9.5	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
222.961	1.97	65	222961	olsa: list: 21 / sentence: 5	-8.8	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
226.004	2.05	98	226004	olsa: list: 25 / sentence: 18	-7.2	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
229.164	1.941	31	229164	olsa: list: 10 / sentence: 11	-10.2	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
232.23	2.05	78	232230	olsa: list: 21 / sentence: 18	-8.8	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
235.459	2.155	67	235459	olsa: list: 21 / sentence: 7	-8.8	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
238.619	2.142	3	238619	olsa: list: 5 / sentence: 3	-11.8	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
241.941	1.938	120	241941	olsa: list: 30 / sentence: 20	-4.6	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
244.938	2.396	104	244938	olsa: list: 30 / sentence: 4	-4.6	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
248.515	2.427	85	248515	olsa: list: 25 / sentence: 5	-7.2	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
252.046	2.108	27	252046	olsa: list: 10 / sentence: 7	-10.2	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
255.299	2.142	93	255299	olsa: list: 25 / sentence: 13	-7.2	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
258.528	2.294	30	258528	olsa: list: 10 / sentence: 10	-10.2	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
261.966	2.039	43	261966	olsa: list: 14 / sentence: 3	-9.5	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
265.033	2.091	24	265033	olsa: list: 10 / sentence: 4	-10.2	40.0	olsa/sentences/93692.wav	Nina gibt zwei weisse Autos.
268.169	2.287	101	268169	olsa: list: 30 / sentence: 1	-4.6	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
271.607	2.145	115	271607	olsa: list: 30 / sentence: 15	-4.6	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
274.952	2.105	88	274952	olsa: list: 25 / sentence: 8	-7.2	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
278.251	2.362	11	278251	olsa: list: 5 / sentence: 11	-11.8	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
281.689	2.05	38	281689	olsa: list: 10 / sentence: 18	-10.2	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
284.872	2.549	2	284872	olsa: list: 5 / sentence: 2	-11.8	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
288.636	2.549	32	288636	olsa: list: 10 / sentence: 12	-10.2	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
292.213	2.05	8	292213	olsa: list: 5 / sentence: 8	-11.8	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
295.419	2.142	73	295419	olsa: list: 21 / sentence: 13	-8.8	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
298.695	2.015	90	298695	olsa: list: 25 / sentence: 10	-7.2	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
301.901	1.938	60	301901	olsa: list: 14 / sentence: 20	-9.5	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
304.897	2.145	75	304897	olsa: list: 21 / sentence: 15	-8.8	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
308.173	2.565	76	308173	olsa: list: 21 / sentence: 16	-8.8	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
311.89	2.05	118	311890	olsa: list: 30 / sentence: 18	-4.6	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
315.049	2.05	58	315049	olsa: list: 14 / sentence: 18	-9.5	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
318.162	2.196	39	318162	olsa: list: 10 / sentence: 19	-10.2	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
321.484	2.549	72	321484	olsa: list: 21 / sentence: 12	-8.8	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
325.085	1.883	49	325085	olsa: list: 14 / sentence: 9	-9.5	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
328.152	2.097	37	328152	olsa: list: 10 / sentence: 17	-10.2	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
331.334	1.938	80	331334	olsa: list: 21 / sentence: 20	-8.8	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
334.355	2.549	52	334355	olsa: list: 14 / sentence: 12	-9.5	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
338.048	2.305	64	338048	olsa: list: 21 / sentence: 4	-8.8	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
341.51	2.217	109	341510	olsa: list: 30 / sentence: 9	-4.6	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
344.762	2.145	35	344762	olsa: list: 10 / sentence: 15	-10.2	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
347.968	2.32	66	347968	olsa: list: 21 / sentence: 6	-8.8	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
351.313	2.522	42	351313	olsa: list: 14 / sentence: 2	-9.5	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
354.961	2.077	61	354961	olsa: list: 21 / sentence: 1	-8.8	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
358.19	2.137	81	358190	olsa: list: 25 / sentence: 1	-7.2	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
361.512	2.532	41	361512	olsa: list: 14 / sentence: 1	-9.5	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
365.182	1.941	1	365182	olsa: list: 5 / sentence: 1	-11.8	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
368.272	2.085	23	368272	olsa: list: 10 / sentence: 3	-10.2	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
371.408	2.578	70	371408	olsa: list: 21 / sentence: 10	-8.8	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
375.102	1.941	71	375102	olsa: list: 21 / sentence: 11	-8.8	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
378.145	2.193	84	378145	olsa: list: 25 / sentence: 4	-7.2	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
381.467	2.549	92	381467	olsa: list: 25 / sentence: 12	-7.2	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
385.138	2.26	22	385138	olsa: list: 10 / sentence: 2	-10.2	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
388.437	2.565	116	388437	olsa: list: 30 / sentence: 16	-4.6	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
392.131	2.411	28	392131	olsa: list: 10 / sentence: 8	-10.2	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
395.685	2.142	113	395685	olsa: list: 30 / sentence: 13	-4.6	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
398.937	1.786	107	398937	olsa: list: 30 / sentence: 7	-4.6	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
401.864	2.097	97	401864	olsa: list: 25 / sentence: 17	-7.2	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
