onset	duration	value	sample	trial_type	stim_file
6.067	0	2	6067	up-chirp	transient/upchirp_stim.wav
7.275	0	2	7275	up-chirp	transient/upchirp_stim.wav
8.46	0	2	8460	up-chirp	transient/upchirp_stim.wav
9.738	0	2	9738	up-chirp	transient/upchirp_stim.wav
10.922	0	2	10922	up-chirp	transient/upchirp_stim.wav
12.2	0	2	12200	up-chirp	transient/upchirp_stim.wav
13.455	0	2	13455	up-chirp	transient/upchirp_stim.wav
14.593	0	2	14593	up-chirp	transient/upchirp_stim.wav
15.847	0	2	15847	up-chirp	transient/upchirp_stim.wav
17.009	0	2	17009	up-chirp	transient/upchirp_stim.wav
18.31	0	2	18310	up-chirp	transient/upchirp_stim.wav
19.448	0	2	19448	up-chirp	transient/upchirp_stim.wav
20.61	0	2	20610	up-chirp	transient/upchirp_stim.wav
21.771	0	2	21771	up-chirp	transient/upchirp_stim.wav
22.886	0	2	22886	up-chirp	transient/upchirp_stim.wav
24.164	0	2	24164	up-chirp	transient/upchirp_stim.wav
25.372	0	2	25372	up-chirp	transient/upchirp_stim.wav
26.673	0	2	26673	up-chirp	transient/upchirp_stim.wav
27.881	0	2	27881	up-chirp	transient/upchirp_stim.wav
29.043	0	2	29043	up-chirp	transient/upchirp_stim.wav
30.251	0	2	30251	up-chirp	transient/upchirp_stim.wav
31.552	0	2	31552	up-chirp	transient/upchirp_stim.wav
32.76	0	2	32760	up-chirp	transient/upchirp_stim.wav
34.037	0	2	34037	up-chirp	transient/upchirp_stim.wav
35.269	0	2	35269	up-chirp	transient/upchirp_stim.wav
36.407	0	2	36407	up-chirp	transient/upchirp_stim.wav
37.685	0	2	37685	up-chirp	transient/upchirp_stim.wav
38.823	0	2	38823	up-chirp	transient/upchirp_stim.wav
40.008	0	2	40008	up-chirp	transient/upchirp_stim.wav
41.239	0	2	41239	up-chirp	transient/upchirp_stim.wav
42.447	0	2	42447	up-chirp	transient/upchirp_stim.wav
43.725	0	2	43725	up-chirp	transient/upchirp_stim.wav
44.886	0	2	44886	up-chirp	transient/upchirp_stim.wav
