onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
10.351	2.438	106	10351	olsa: list: 30 / sentence: 6	-0.8	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
13.952	2.565	116	13952	olsa: list: 30 / sentence: 16	-0.8	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
17.622	2.085	23	17622	olsa: list: 10 / sentence: 3	-6.4	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
20.805	1.786	107	20805	olsa: list: 30 / sentence: 7	-0.8	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
23.802	2.411	28	23802	olsa: list: 10 / sentence: 8	-6.4	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
27.287	2.32	66	27287	olsa: list: 21 / sentence: 6	-5.0	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
30.748	2.05	38	30748	olsa: list: 10 / sentence: 18	-6.4	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
33.954	2.05	78	33954	olsa: list: 21 / sentence: 18	-5.0	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
37.16	2.206	102	37160	olsa: list: 30 / sentence: 2	-0.8	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
40.412	2.565	56	40412	olsa: list: 14 / sentence: 16	-5.7	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
44.106	1.846	63	44106	olsa: list: 21 / sentence: 3	-5.0	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
47.103	1.941	71	47103	olsa: list: 21 / sentence: 11	-5.0	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
50.123	2.145	75	50123	olsa: list: 21 / sentence: 15	-5.0	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
53.422	2.213	69	53422	olsa: list: 21 / sentence: 9	-5.0	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
56.721	2.081	108	56721	olsa: list: 30 / sentence: 8	-0.8	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
59.926	2.766	83	59926	olsa: list: 25 / sentence: 3	-3.4	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
63.76	2.565	76	63760	olsa: list: 21 / sentence: 16	-5.0	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
67.43	1.883	49	67430	olsa: list: 14 / sentence: 9	-5.7	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
70.381	2.396	104	70381	olsa: list: 30 / sentence: 4	-0.8	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
73.842	2.142	33	73842	olsa: list: 10 / sentence: 13	-6.4	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
77.048	2.008	82	77048	olsa: list: 25 / sentence: 2	-3.4	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
80.184	2.114	86	80184	olsa: list: 25 / sentence: 6	-3.4	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
83.483	2.097	97	83483	olsa: list: 25 / sentence: 17	-3.4	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
86.735	2.162	19	86735	olsa: list: 5 / sentence: 19	-8.0	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
89.964	2.145	115	89964	olsa: list: 30 / sentence: 15	-0.8	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
93.217	2.097	37	93217	olsa: list: 10 / sentence: 17	-6.4	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
96.492	2.441	26	96492	olsa: list: 10 / sentence: 6	-6.4	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
100.024	2.193	48	100024	olsa: list: 14 / sentence: 8	-5.7	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
103.369	2.142	113	103369	olsa: list: 30 / sentence: 13	-0.8	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
106.668	2.05	58	106668	olsa: list: 14 / sentence: 18	-5.7	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
109.897	2.294	30	109897	olsa: list: 10 / sentence: 10	-6.4	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
113.196	2.002	114	113196	olsa: list: 30 / sentence: 14	-0.8	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
116.332	2.222	103	116332	olsa: list: 30 / sentence: 3	-0.8	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
119.7	2.578	70	119700	olsa: list: 21 / sentence: 10	-5.0	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
123.301	2.145	35	123301	olsa: list: 10 / sentence: 15	-6.4	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
126.507	2.039	43	126507	olsa: list: 14 / sentence: 3	-5.7	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
129.69	2.05	118	129690	olsa: list: 30 / sentence: 18	-0.8	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
132.896	1.938	120	132896	olsa: list: 30 / sentence: 20	-0.8	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
135.869	1.938	100	135869	olsa: list: 25 / sentence: 20	-3.4	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
138.982	2.132	14	138982	olsa: list: 5 / sentence: 14	-8.0	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
142.235	2.522	42	142235	olsa: list: 14 / sentence: 2	-5.7	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
145.928	1.938	40	145928	olsa: list: 10 / sentence: 20	-6.4	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
148.879	2.002	34	148879	olsa: list: 10 / sentence: 14	-6.4	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
151.922	2.015	90	151922	olsa: list: 25 / sentence: 10	-3.4	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
155.058	2.268	110	155058	olsa: list: 30 / sentence: 10	-0.8	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
158.334	2.145	55	158334	olsa: list: 14 / sentence: 15	-5.7	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
161.679	2.196	59	161679	olsa: list: 14 / sentence: 19	-5.7	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
164.955	2.196	119	164955	olsa: list: 30 / sentence: 19	-0.8	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
168.161	2.002	54	168161	olsa: list: 14 / sentence: 14	-5.7	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
171.32	2.031	17	171320	olsa: list: 5 / sentence: 17	-8.0	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
