onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
298.609	1.938	120	298609	olsa: list: 30 / sentence: 20	-3.0	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
301.675	2.097	57	301675	olsa: list: 14 / sentence: 17	-7.9	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
304.811	2.294	30	304811	olsa: list: 10 / sentence: 10	-8.6	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
308.18	2.043	50	308180	olsa: list: 14 / sentence: 10	-7.9	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
311.363	2.196	99	311363	olsa: list: 25 / sentence: 19	-5.6	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
314.708	1.938	40	314708	olsa: list: 10 / sentence: 20	-8.6	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
317.751	2.549	72	317751	olsa: list: 21 / sentence: 12	-7.2	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
321.445	2.441	26	321445	olsa: list: 10 / sentence: 6	-8.6	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
324.999	2.549	112	324999	olsa: list: 30 / sentence: 12	-3.0	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
328.74	1.97	65	328740	olsa: list: 21 / sentence: 5	-7.2	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
331.76	2.118	13	331760	olsa: list: 5 / sentence: 13	-10.2	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
334.942	2.193	48	334942	olsa: list: 14 / sentence: 8	-7.9	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
338.218	2.142	73	338218	olsa: list: 21 / sentence: 13	-7.2	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
341.424	2.145	35	341424	olsa: list: 10 / sentence: 15	-8.6	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
344.723	2.287	101	344723	olsa: list: 30 / sentence: 1	-3.0	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
348.231	1.938	80	348231	olsa: list: 21 / sentence: 20	-7.2	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
351.181	2.002	4	351181	olsa: list: 5 / sentence: 4	-10.2	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
354.247	1.938	60	354247	olsa: list: 14 / sentence: 20	-7.9	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
357.337	1.987	29	357337	olsa: list: 10 / sentence: 9	-8.6	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
360.404	2.145	5	360404	olsa: list: 5 / sentence: 5	-10.2	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
363.772	2.039	43	363772	olsa: list: 14 / sentence: 3	-7.9	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
366.885	1.941	31	366885	olsa: list: 10 / sentence: 11	-8.6	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
369.859	2.196	39	369859	olsa: list: 10 / sentence: 19	-8.6	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
373.227	2.142	93	373227	olsa: list: 25 / sentence: 13	-5.6	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
376.41	2.427	85	376410	olsa: list: 25 / sentence: 5	-5.6	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
379.895	2.097	97	379895	olsa: list: 25 / sentence: 17	-5.6	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
383.054	2.766	83	383054	olsa: list: 25 / sentence: 3	-5.6	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
386.934	2.549	52	386934	olsa: list: 14 / sentence: 12	-7.9	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
390.651	2.193	84	390651	olsa: list: 25 / sentence: 4	-5.6	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
393.973	2.549	32	393973	olsa: list: 10 / sentence: 12	-8.6	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
397.527	2.085	23	397527	olsa: list: 10 / sentence: 3	-8.6	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
400.803	2.565	76	400803	olsa: list: 21 / sentence: 16	-7.2	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
