onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
11.506	2.097	117	11506	olsa: list: 30 / sentence: 17	-1.4	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
14.735	2.081	108	14735	olsa: list: 30 / sentence: 8	-1.4	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
17.848	2.532	41	17848	olsa: list: 14 / sentence: 1	-6.3	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
21.449	2.565	76	21449	olsa: list: 21 / sentence: 16	-5.6	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
25.143	1.941	91	25143	olsa: list: 25 / sentence: 11	-4.0	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
28.163	2.565	56	28163	olsa: list: 14 / sentence: 16	-6.3	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
31.833	2.438	106	31833	olsa: list: 30 / sentence: 6	-1.4	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
35.364	1.938	60	35364	olsa: list: 14 / sentence: 20	-6.3	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
38.385	2.05	98	38385	olsa: list: 25 / sentence: 18	-4.0	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
41.544	2.145	115	41544	olsa: list: 30 / sentence: 15	-1.4	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
44.889	2.565	6	44889	olsa: list: 5 / sentence: 6	-8.6	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
48.583	2.294	30	48583	olsa: list: 10 / sentence: 10	-7.0	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
51.998	2.578	70	51998	olsa: list: 21 / sentence: 10	-5.6	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
55.762	2.145	55	55762	olsa: list: 14 / sentence: 15	-6.3	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
59.037	2.052	16	59037	olsa: list: 5 / sentence: 16	-8.6	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
62.173	2.26	22	62173	olsa: list: 10 / sentence: 2	-7.0	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
65.612	2.766	83	65612	olsa: list: 25 / sentence: 3	-4.0	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
69.491	2.097	77	69491	olsa: list: 21 / sentence: 17	-5.6	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
72.744	1.786	107	72744	olsa: list: 30 / sentence: 7	-1.4	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
75.555	2.196	79	75555	olsa: list: 21 / sentence: 19	-5.6	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
78.9	2.145	75	78900	olsa: list: 21 / sentence: 15	-5.6	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
82.175	1.938	120	82175	olsa: list: 30 / sentence: 20	-1.4	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
85.312	2.396	104	85312	olsa: list: 30 / sentence: 4	-1.4	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
88.75	1.946	18	88750	olsa: list: 5 / sentence: 18	-8.6	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
91.77	2.441	26	91770	olsa: list: 10 / sentence: 6	-7.0	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
95.417	2.565	116	95417	olsa: list: 30 / sentence: 16	-1.4	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
98.995	2.031	17	98995	olsa: list: 5 / sentence: 17	-8.6	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
102.177	2.002	74	102177	olsa: list: 21 / sentence: 14	-5.6	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
105.29	2.196	9	105290	olsa: list: 5 / sentence: 9	-8.6	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
108.659	2.002	34	108659	olsa: list: 10 / sentence: 14	-7.0	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
111.749	2.05	78	111749	olsa: list: 21 / sentence: 18	-5.6	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
114.862	2.023	68	114862	olsa: list: 21 / sentence: 8	-5.6	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
117.905	1.938	10	117905	olsa: list: 5 / sentence: 10	-8.6	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
120.972	2.043	50	120972	olsa: list: 14 / sentence: 10	-6.3	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
124.154	2.002	54	124154	olsa: list: 14 / sentence: 14	-6.3	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
127.174	2.392	12	127174	olsa: list: 5 / sentence: 12	-8.6	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
130.659	2.305	64	130659	olsa: list: 21 / sentence: 4	-5.6	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
134.004	2.213	69	134004	olsa: list: 21 / sentence: 9	-5.6	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
137.28	1.938	80	137280	olsa: list: 21 / sentence: 20	-5.6	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
140.416	2.235	20	140416	olsa: list: 5 / sentence: 20	-8.6	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
143.715	2.292	46	143715	olsa: list: 14 / sentence: 6	-6.3	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
147.176	2.091	24	147176	olsa: list: 10 / sentence: 4	-7.0	40.0	olsa/sentences/93692.wav	Nina gibt zwei weisse Autos.
150.452	1.941	51	150452	olsa: list: 14 / sentence: 11	-6.3	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
153.472	2.131	21	153472	olsa: list: 10 / sentence: 1	-7.0	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
156.817	2.287	101	156817	olsa: list: 30 / sentence: 1	-1.4	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
160.232	2.002	94	160232	olsa: list: 25 / sentence: 14	-4.0	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
163.276	1.938	100	163276	olsa: list: 25 / sentence: 20	-4.0	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
166.412	1.987	29	166412	olsa: list: 10 / sentence: 9	-7.0	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
169.594	2.549	92	169594	olsa: list: 25 / sentence: 12	-4.0	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
173.288	2.008	82	173288	olsa: list: 25 / sentence: 2	-4.0	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
176.448	2.137	81	176448	olsa: list: 25 / sentence: 1	-4.0	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
179.747	2.549	52	179747	olsa: list: 14 / sentence: 12	-6.3	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
