onset	duration	value	sample	trial_type	stim_file
5.955	0	2	5955	up-chirp	transient/upchirp_stim.wav
7.07	0	2	7070	up-chirp	transient/upchirp_stim.wav
8.325	0	2	8325	up-chirp	transient/upchirp_stim.wav
9.463	0	2	9463	up-chirp	transient/upchirp_stim.wav
10.787	0	2	10787	up-chirp	transient/upchirp_stim.wav
12.065	0	2	12065	up-chirp	transient/upchirp_stim.wav
13.203	0	2	13203	up-chirp	transient/upchirp_stim.wav
14.318	0	2	14318	up-chirp	transient/upchirp_stim.wav
15.526	0	2	15526	up-chirp	transient/upchirp_stim.wav
16.711	0	2	16711	up-chirp	transient/upchirp_stim.wav
17.965	0	2	17965	up-chirp	transient/upchirp_stim.wav
19.104	0	2	19104	up-chirp	transient/upchirp_stim.wav
20.358	0	2	20358	up-chirp	transient/upchirp_stim.wav
21.473	0	2	21473	up-chirp	transient/upchirp_stim.wav
22.612	0	2	22612	up-chirp	transient/upchirp_stim.wav
23.936	0	2	23936	up-chirp	transient/upchirp_stim.wav
25.074	0	2	25074	up-chirp	transient/upchirp_stim.wav
26.352	0	2	26352	up-chirp	transient/upchirp_stim.wav
27.63	0	2	27630	up-chirp	transient/upchirp_stim.wav
28.791	0	2	28791	up-chirp	transient/upchirp_stim.wav
29.93	0	2	29930	up-chirp	transient/upchirp_stim.wav
31.138	0	2	31138	up-chirp	transient/upchirp_stim.wav
32.439	0	2	32439	up-chirp	transient/upchirp_stim.wav
33.623	0	2	33623	up-chirp	transient/upchirp_stim.wav
34.878	0	2	34878	up-chirp	transient/upchirp_stim.wav
36.156	0	2	36156	up-chirp	transient/upchirp_stim.wav
37.364	0	2	37364	up-chirp	transient/upchirp_stim.wav
38.641	0	2	38641	up-chirp	transient/upchirp_stim.wav
39.873	0	2	39873	up-chirp	transient/upchirp_stim.wav
41.15	0	2	41150	up-chirp	transient/upchirp_stim.wav
42.405	0	2	42405	up-chirp	transient/upchirp_stim.wav
43.636	0	2	43636	up-chirp	transient/upchirp_stim.wav
44.914	0	2	44914	up-chirp	transient/upchirp_stim.wav
46.191	0	2	46191	up-chirp	transient/upchirp_stim.wav
47.469	0	2	47469	up-chirp	transient/upchirp_stim.wav
48.654	0	2	48654	up-chirp	transient/upchirp_stim.wav
49.885	0	2	49885	up-chirp	transient/upchirp_stim.wav
51.0	0	2	51000	up-chirp	transient/upchirp_stim.wav
52.232	0	2	52232	up-chirp	transient/upchirp_stim.wav
53.486	0	2	53486	up-chirp	transient/upchirp_stim.wav
54.787	0	2	54787	up-chirp	transient/upchirp_stim.wav
56.111	0	2	56111	up-chirp	transient/upchirp_stim.wav
57.389	0	2	57389	up-chirp	transient/upchirp_stim.wav
58.713	0	2	58713	up-chirp	transient/upchirp_stim.wav
59.898	0	2	59898	up-chirp	transient/upchirp_stim.wav
61.152	0	2	61152	up-chirp	transient/upchirp_stim.wav
62.453	0	2	62453	up-chirp	transient/upchirp_stim.wav
63.615	0	2	63615	up-chirp	transient/upchirp_stim.wav
64.869	0	2	64869	up-chirp	transient/upchirp_stim.wav
66.077	0	2	66077	up-chirp	transient/upchirp_stim.wav
67.402	0	2	67402	up-chirp	transient/upchirp_stim.wav
68.656	0	2	68656	up-chirp	transient/upchirp_stim.wav
69.818	0	2	69818	up-chirp	transient/upchirp_stim.wav
71.119	0	2	71119	up-chirp	transient/upchirp_stim.wav
72.35	0	2	72350	up-chirp	transient/upchirp_stim.wav
73.535	0	2	73535	up-chirp	transient/upchirp_stim.wav
74.673	0	2	74673	up-chirp	transient/upchirp_stim.wav
75.951	0	2	75951	up-chirp	transient/upchirp_stim.wav
77.252	0	2	77252	up-chirp	transient/upchirp_stim.wav
78.506	0	2	78506	up-chirp	transient/upchirp_stim.wav
85.613	1	1	85613	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
86.614	1	1	86614	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
87.614	1	1	87614	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
88.615	1	1	88615	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
89.615	1	1	89615	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
90.616	1	1	90616	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
91.616	1	1	91616	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
92.616	1	1	92616	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
93.617	1	1	93617	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
94.617	1	1	94617	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
95.618	1	1	95618	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
96.618	1	1	96618	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
97.619	1	1	97619	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
98.619	1	1	98619	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
99.62	1	1	99620	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
100.62	1	1	100620	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
101.621	1	1	101621	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
102.621	1	1	102621	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
103.622	1	1	103622	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
104.622	1	1	104622	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
105.623	1	1	105623	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
106.623	1	1	106623	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
107.624	1	1	107624	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
108.624	1	1	108624	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
109.625	1	1	109625	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
110.625	1	1	110625	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
111.626	1	1	111626	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
112.626	1	1	112626	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
113.627	1	1	113627	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
114.627	1	1	114627	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
115.628	1	1	115628	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
116.628	1	1	116628	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
117.629	1	1	117629	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
118.629	1	1	118629	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
119.63	1	1	119630	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
120.63	1	1	120630	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
121.631	1	1	121631	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
122.631	1	1	122631	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
123.632	1	1	123632	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
124.632	1	1	124632	audiobook 1s	audiobooks/task-audiobook1_run-01_stim.wav
