onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
119.991	1.941	111	119991	olsa: list: 30 / sentence: 11	-2.8	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
123.011	2.081	108	123011	olsa: list: 30 / sentence: 8	-2.8	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
126.217	2.002	54	126217	olsa: list: 14 / sentence: 14	-7.7	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
129.33	1.941	91	129330	olsa: list: 25 / sentence: 11	-5.4	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
132.28	2.193	84	132280	olsa: list: 25 / sentence: 4	-5.4	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
135.532	2.206	102	135532	olsa: list: 30 / sentence: 2	-2.8	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
138.854	2.549	52	138854	olsa: list: 14 / sentence: 12	-7.7	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
142.595	2.427	85	142595	olsa: list: 25 / sentence: 5	-5.4	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
146.172	2.532	41	146172	olsa: list: 14 / sentence: 1	-7.7	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
149.866	2.441	26	149866	olsa: list: 10 / sentence: 6	-8.4	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
153.42	1.941	51	153420	olsa: list: 14 / sentence: 11	-7.7	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
156.51	1.938	80	156510	olsa: list: 21 / sentence: 20	-7.0	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
159.577	2.196	39	159577	olsa: list: 10 / sentence: 19	-8.4	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
162.992	2.142	53	162992	olsa: list: 14 / sentence: 13	-7.7	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
166.29	2.145	75	166290	olsa: list: 21 / sentence: 15	-7.0	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
169.473	2.002	94	169473	olsa: list: 25 / sentence: 14	-5.4	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
172.586	2.549	92	172586	olsa: list: 25 / sentence: 12	-5.4	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
176.257	1.804	44	176257	olsa: list: 14 / sentence: 4	-7.7	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
179.161	2.766	83	179161	olsa: list: 25 / sentence: 3	-5.4	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
183.11	1.941	31	183110	olsa: list: 10 / sentence: 11	-8.4	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
186.223	2.385	105	186223	olsa: list: 30 / sentence: 5	-2.8	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
189.615	1.938	120	189615	olsa: list: 30 / sentence: 20	-2.8	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
192.681	2.002	4	192681	olsa: list: 5 / sentence: 4	-10.0	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
195.748	2.142	73	195748	olsa: list: 21 / sentence: 13	-7.0	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
198.93	1.938	100	198930	olsa: list: 25 / sentence: 20	-5.4	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
201.974	1.832	89	201974	olsa: list: 25 / sentence: 9	-5.4	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
204.97	2.108	27	204970	olsa: list: 10 / sentence: 7	-8.4	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
208.269	2.193	48	208269	olsa: list: 14 / sentence: 8	-7.7	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
211.661	2.142	33	211661	olsa: list: 10 / sentence: 13	-8.4	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
214.867	2.097	7	214867	olsa: list: 5 / sentence: 7	-10.0	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
218.096	2.29	87	218096	olsa: list: 25 / sentence: 7	-5.4	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
221.511	2.294	30	221511	olsa: list: 10 / sentence: 10	-8.4	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
224.856	2.077	61	224856	olsa: list: 21 / sentence: 1	-7.0	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
228.132	2.142	3	228132	olsa: list: 5 / sentence: 3	-10.0	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
231.431	2.549	112	231431	olsa: list: 30 / sentence: 12	-2.8	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
235.171	2.549	72	235171	olsa: list: 21 / sentence: 12	-7.0	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
238.842	2.411	47	238842	olsa: list: 14 / sentence: 7	-7.7	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
242.257	1.97	65	242257	olsa: list: 21 / sentence: 5	-7.0	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
245.346	2.05	78	245346	olsa: list: 21 / sentence: 18	-7.0	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
248.436	2.26	22	248436	olsa: list: 10 / sentence: 2	-8.4	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
251.805	2.565	56	251805	olsa: list: 14 / sentence: 16	-7.7	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
255.452	2.549	32	255452	olsa: list: 10 / sentence: 12	-8.4	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
259.099	1.938	40	259099	olsa: list: 10 / sentence: 20	-8.4	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
262.166	2.565	36	262166	olsa: list: 10 / sentence: 16	-8.4	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
265.836	2.196	99	265836	olsa: list: 25 / sentence: 19	-5.4	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
269.182	1.946	18	269182	olsa: list: 5 / sentence: 18	-10.0	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
272.178	2.565	76	272178	olsa: list: 21 / sentence: 16	-7.0	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
275.849	2.05	38	275849	olsa: list: 10 / sentence: 18	-8.4	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
279.055	2.192	62	279055	olsa: list: 21 / sentence: 2	-7.0	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
282.354	2.05	118	282354	olsa: list: 30 / sentence: 18	-2.8	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
285.49	2.023	68	285490	olsa: list: 21 / sentence: 8	-7.0	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
288.649	2.002	114	288649	olsa: list: 30 / sentence: 14	-2.8	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
291.786	1.786	107	291786	olsa: list: 30 / sentence: 7	-2.8	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
294.759	2.05	8	294759	olsa: list: 5 / sentence: 8	-10.0	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
297.895	2.213	69	297895	olsa: list: 21 / sentence: 9	-7.0	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
301.287	2.522	42	301287	olsa: list: 14 / sentence: 2	-7.7	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
304.888	1.846	63	304888	olsa: list: 21 / sentence: 3	-7.0	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
307.792	2.222	103	307792	olsa: list: 30 / sentence: 3	-2.8	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
311.137	2.097	77	311137	olsa: list: 21 / sentence: 17	-7.0	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
314.366	2.565	116	314366	olsa: list: 30 / sentence: 16	-2.8	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
318.083	2.482	25	318083	olsa: list: 10 / sentence: 5	-8.4	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
321.684	2.145	35	321684	olsa: list: 10 / sentence: 15	-8.4	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
325.029	2.162	19	325029	olsa: list: 5 / sentence: 19	-10.0	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
328.235	2.438	106	328235	olsa: list: 30 / sentence: 6	-2.8	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
331.697	2.145	5	331697	olsa: list: 5 / sentence: 5	-10.0	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
334.856	2.008	82	334856	olsa: list: 25 / sentence: 2	-5.4	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
337.946	2.031	17	337946	olsa: list: 5 / sentence: 17	-10.0	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
341.059	2.015	90	341059	olsa: list: 25 / sentence: 10	-5.4	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
344.195	2.085	23	344195	olsa: list: 10 / sentence: 3	-8.4	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
347.448	2.052	16	347448	olsa: list: 5 / sentence: 16	-10.0	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
350.63	2.578	70	350630	olsa: list: 21 / sentence: 10	-7.0	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
354.324	2.097	37	354324	olsa: list: 10 / sentence: 17	-8.4	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
357.576	2.411	28	357576	olsa: list: 10 / sentence: 8	-8.4	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
361.061	2.32	66	361061	olsa: list: 21 / sentence: 6	-7.0	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
364.476	2.268	110	364476	olsa: list: 30 / sentence: 10	-2.8	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
367.821	2.362	11	367821	olsa: list: 5 / sentence: 11	-10.0	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
371.283	2.043	50	371283	olsa: list: 14 / sentence: 10	-7.7	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
374.465	2.097	117	374465	olsa: list: 30 / sentence: 17	-2.8	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
377.602	2.22	45	377602	olsa: list: 14 / sentence: 5	-7.7	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
380.854	1.938	60	380854	olsa: list: 14 / sentence: 20	-7.7	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
383.99	1.883	49	383990	olsa: list: 14 / sentence: 9	-7.7	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
387.057	1.941	71	387057	olsa: list: 21 / sentence: 11	-7.0	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
390.077	2.05	58	390077	olsa: list: 14 / sentence: 18	-7.7	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
393.306	2.235	20	393306	olsa: list: 5 / sentence: 20	-10.0	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
396.674	2.196	59	396674	olsa: list: 14 / sentence: 19	-7.7	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
399.95	2.565	96	399950	olsa: list: 25 / sentence: 16	-5.4	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
403.667	2.392	12	403667	olsa: list: 5 / sentence: 12	-10.0	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
