onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
73.673	2.097	77	73673	olsa: list: 21 / sentence: 17	-6.9	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
76.949	2.292	46	76949	olsa: list: 14 / sentence: 6	-7.6	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
80.271	1.941	111	80271	olsa: list: 30 / sentence: 11	-2.7	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
83.245	2.142	113	83245	olsa: list: 30 / sentence: 13	-2.7	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
86.52	2.155	67	86520	olsa: list: 21 / sentence: 7	-6.9	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
89.865	1.832	89	89865	olsa: list: 25 / sentence: 9	-5.3	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
92.816	2.002	54	92816	olsa: list: 14 / sentence: 14	-7.6	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
95.836	2.193	84	95836	olsa: list: 25 / sentence: 4	-5.3	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
99.111	2.362	11	99111	olsa: list: 5 / sentence: 11	-9.9	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
102.55	2.05	118	102550	olsa: list: 30 / sentence: 18	-2.7	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
105.732	2.549	112	105732	olsa: list: 30 / sentence: 12	-2.7	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
109.403	2.023	68	109403	olsa: list: 21 / sentence: 8	-6.9	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
112.516	1.804	44	112516	olsa: list: 14 / sentence: 4	-7.6	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
115.373	2.549	92	115373	olsa: list: 25 / sentence: 12	-5.3	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
118.997	2.206	102	118997	olsa: list: 30 / sentence: 2	-2.7	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
122.273	1.938	40	122273	olsa: list: 10 / sentence: 20	-8.3	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
125.316	1.883	49	125316	olsa: list: 14 / sentence: 9	-7.6	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
128.406	2.142	33	128406	olsa: list: 10 / sentence: 13	-8.3	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
131.635	2.114	86	131635	olsa: list: 25 / sentence: 6	-5.3	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
134.795	2.411	47	134795	olsa: list: 14 / sentence: 7	-7.6	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
138.326	1.941	91	138326	olsa: list: 25 / sentence: 11	-5.3	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
141.439	2.565	6	141439	olsa: list: 5 / sentence: 6	-9.9	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
145.179	2.196	79	145179	olsa: list: 21 / sentence: 19	-6.9	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
148.501	2.482	25	148501	olsa: list: 10 / sentence: 5	-8.3	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
152.172	2.192	62	152172	olsa: list: 21 / sentence: 2	-6.9	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
155.424	2.145	95	155424	olsa: list: 25 / sentence: 15	-5.3	80.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
158.676	2.427	85	158676	olsa: list: 25 / sentence: 5	-5.3	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
162.161	2.235	20	162161	olsa: list: 5 / sentence: 20	-9.9	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
165.46	2.077	61	165460	olsa: list: 21 / sentence: 1	-6.9	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
168.619	1.938	60	168619	olsa: list: 14 / sentence: 20	-7.6	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
171.779	2.532	41	171779	olsa: list: 14 / sentence: 1	-7.6	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
175.356	2.26	22	175356	olsa: list: 10 / sentence: 2	-8.3	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
178.771	2.05	98	178771	olsa: list: 25 / sentence: 18	-5.3	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
182.024	2.565	96	182024	olsa: list: 25 / sentence: 16	-5.3	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
185.717	2.565	116	185717	olsa: list: 30 / sentence: 16	-2.7	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
189.341	2.766	83	189341	olsa: list: 25 / sentence: 3	-5.3	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
193.244	2.002	74	193244	olsa: list: 21 / sentence: 14	-6.9	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
196.427	2.145	5	196427	olsa: list: 5 / sentence: 5	-9.9	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
199.726	2.305	64	199726	olsa: list: 21 / sentence: 4	-6.9	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
203.211	2.287	15	203211	olsa: list: 5 / sentence: 15	-9.9	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
206.533	2.196	119	206533	olsa: list: 30 / sentence: 19	-2.7	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
209.901	2.05	58	209901	olsa: list: 14 / sentence: 18	-7.6	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
213.037	1.941	31	213037	olsa: list: 10 / sentence: 11	-8.3	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
216.174	2.097	7	216174	olsa: list: 5 / sentence: 7	-9.9	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
219.403	2.118	13	219403	olsa: list: 5 / sentence: 13	-9.9	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
222.609	2.091	24	222609	olsa: list: 10 / sentence: 4	-8.3	40.0	olsa/sentences/93692.wav	Nina gibt zwei weisse Autos.
225.791	2.549	32	225791	olsa: list: 10 / sentence: 12	-8.3	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
229.392	2.578	70	229392	olsa: list: 21 / sentence: 10	-6.9	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
233.179	2.29	87	233179	olsa: list: 25 / sentence: 7	-5.3	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
236.571	2.002	4	236571	olsa: list: 5 / sentence: 4	-9.9	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
239.637	2.05	8	239637	olsa: list: 5 / sentence: 8	-9.9	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
242.727	2.392	12	242727	olsa: list: 5 / sentence: 12	-9.9	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
246.142	2.081	108	246142	olsa: list: 30 / sentence: 8	-2.7	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
249.417	1.786	107	249417	olsa: list: 30 / sentence: 7	-2.7	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
252.391	2.441	26	252391	olsa: list: 10 / sentence: 6	-8.3	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
255.945	2.162	19	255945	olsa: list: 5 / sentence: 19	-9.9	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
259.221	2.142	53	259221	olsa: list: 14 / sentence: 13	-7.6	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
262.52	1.938	100	262520	olsa: list: 25 / sentence: 20	-5.3	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
265.563	2.137	81	265563	olsa: list: 25 / sentence: 1	-5.3	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
268.769	2.097	117	268769	olsa: list: 30 / sentence: 17	-2.7	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
271.905	2.522	42	271905	olsa: list: 14 / sentence: 2	-7.6	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
275.529	2.32	66	275529	olsa: list: 21 / sentence: 6	-6.9	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
278.991	2.565	76	278991	olsa: list: 21 / sentence: 16	-6.9	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
282.638	2.145	75	282638	olsa: list: 21 / sentence: 15	-6.9	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
285.844	2.142	73	285844	olsa: list: 21 / sentence: 13	-6.9	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
289.166	2.196	39	289166	olsa: list: 10 / sentence: 19	-8.3	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
292.465	1.846	63	292465	olsa: list: 21 / sentence: 3	-6.9	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
295.438	1.941	71	295438	olsa: list: 21 / sentence: 11	-6.9	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
298.412	2.031	17	298412	olsa: list: 5 / sentence: 17	-9.9	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
301.502	2.131	21	301502	olsa: list: 10 / sentence: 1	-8.3	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
304.661	2.008	82	304661	olsa: list: 25 / sentence: 2	-5.3	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
307.705	2.097	57	307705	olsa: list: 14 / sentence: 17	-7.6	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
310.934	2.002	94	310934	olsa: list: 25 / sentence: 14	-5.3	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
314.047	2.438	106	314047	olsa: list: 30 / sentence: 6	-2.7	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
317.555	2.052	16	317555	olsa: list: 5 / sentence: 16	-9.9	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
320.784	2.196	9	320784	olsa: list: 5 / sentence: 9	-9.9	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
324.129	2.05	38	324129	olsa: list: 10 / sentence: 18	-8.3	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
327.219	2.043	50	327219	olsa: list: 14 / sentence: 10	-7.6	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
330.448	2.145	115	330448	olsa: list: 30 / sentence: 15	-2.7	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
333.77	2.132	14	333770	olsa: list: 5 / sentence: 14	-9.9	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
337.022	2.268	110	337022	olsa: list: 30 / sentence: 10	-2.7	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
340.321	2.05	78	340321	olsa: list: 21 / sentence: 18	-6.9	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
343.574	2.105	88	343574	olsa: list: 25 / sentence: 8	-5.3	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
346.71	2.097	97	346710	olsa: list: 25 / sentence: 17	-5.3	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
349.939	1.941	1	349939	olsa: list: 5 / sentence: 1	-9.9	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
352.959	2.145	55	352959	olsa: list: 14 / sentence: 15	-7.6	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
356.304	2.217	109	356304	olsa: list: 30 / sentence: 9	-2.7	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
359.673	2.097	37	359673	olsa: list: 10 / sentence: 17	-8.3	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
362.925	2.015	90	362925	olsa: list: 25 / sentence: 10	-5.3	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
366.015	2.142	93	366015	olsa: list: 25 / sentence: 13	-5.3	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
369.198	2.002	34	369198	olsa: list: 10 / sentence: 14	-8.3	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
372.403	2.549	72	372403	olsa: list: 21 / sentence: 12	-6.9	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
376.12	1.946	18	376120	olsa: list: 5 / sentence: 18	-9.9	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
379.187	1.941	51	379187	olsa: list: 14 / sentence: 11	-7.6	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
382.277	2.385	105	382277	olsa: list: 30 / sentence: 5	-2.7	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
385.808	2.396	104	385808	olsa: list: 30 / sentence: 4	-2.7	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
389.409	2.222	103	389409	olsa: list: 30 / sentence: 3	-2.7	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
392.708	1.987	29	392708	olsa: list: 10 / sentence: 9	-8.3	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
395.774	1.938	80	395774	olsa: list: 21 / sentence: 20	-6.9	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
398.864	2.294	30	398864	olsa: list: 10 / sentence: 10	-8.3	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
402.349	2.565	36	402349	olsa: list: 10 / sentence: 16	-8.3	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
