onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
183.351	2.565	116	183351	olsa: list: 30 / sentence: 16	-4.5	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
187.021	1.941	71	187021	olsa: list: 21 / sentence: 11	-8.7	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
190.018	2.196	119	190018	olsa: list: 30 / sentence: 19	-4.5	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
193.247	2.145	55	193247	olsa: list: 14 / sentence: 15	-9.4	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
196.407	1.938	40	196407	olsa: list: 10 / sentence: 20	-10.1	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
199.427	2.097	37	199427	olsa: list: 10 / sentence: 17	-10.1	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
202.586	2.196	9	202586	olsa: list: 5 / sentence: 9	-11.7	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
205.815	2.193	84	205815	olsa: list: 25 / sentence: 4	-7.1	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
209.184	2.287	15	209184	olsa: list: 5 / sentence: 15	-11.7	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
212.622	2.565	6	212622	olsa: list: 5 / sentence: 6	-11.7	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
216.293	2.002	4	216293	olsa: list: 5 / sentence: 4	-11.7	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
219.452	2.114	86	219452	olsa: list: 25 / sentence: 6	-7.1	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
222.612	2.031	17	222612	olsa: list: 5 / sentence: 17	-11.7	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
225.818	2.192	62	225818	olsa: list: 21 / sentence: 2	-8.7	60.0	olsa/sentences/90013.wav	Nina bekommt drei kleine Bilder.
229.209	2.002	74	229209	olsa: list: 21 / sentence: 14	-8.7	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
232.276	2.549	52	232276	olsa: list: 14 / sentence: 12	-9.4	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
235.9	2.22	45	235900	olsa: list: 14 / sentence: 5	-9.4	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
239.222	2.097	117	239222	olsa: list: 30 / sentence: 17	-4.5	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
242.521	2.427	85	242521	olsa: list: 25 / sentence: 5	-7.1	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
246.005	2.002	94	246005	olsa: list: 25 / sentence: 14	-7.1	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
249.142	2.131	21	249142	olsa: list: 10 / sentence: 1	-10.1	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
252.441	2.482	25	252441	olsa: list: 10 / sentence: 5	-10.1	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
256.065	2.145	115	256065	olsa: list: 30 / sentence: 15	-4.5	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
259.363	2.549	72	259363	olsa: list: 21 / sentence: 12	-8.7	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
262.964	2.162	19	262964	olsa: list: 5 / sentence: 19	-11.7	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
266.263	2.05	78	266263	olsa: list: 21 / sentence: 18	-8.7	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
269.469	2.196	99	269469	olsa: list: 25 / sentence: 19	-7.1	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
272.814	2.396	104	272814	olsa: list: 30 / sentence: 4	-4.5	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
276.415	2.235	20	276415	olsa: list: 5 / sentence: 20	-11.7	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
279.737	2.385	105	279737	olsa: list: 30 / sentence: 5	-4.5	95.0	olsa/sentences/51779.wav	Wolfgang sieht achtzehn schoene Ringe.
283.338	2.142	73	283338	olsa: list: 21 / sentence: 13	-8.7	60.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
286.497	2.294	30	286497	olsa: list: 10 / sentence: 10	-10.1	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
289.866	2.565	96	289866	olsa: list: 25 / sentence: 16	-7.1	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
293.537	2.023	68	293537	olsa: list: 21 / sentence: 8	-8.7	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
296.766	2.05	58	296766	olsa: list: 14 / sentence: 18	-9.4	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
299.855	2.002	114	299855	olsa: list: 30 / sentence: 14	-4.5	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
302.945	1.941	91	302945	olsa: list: 25 / sentence: 11	-7.1	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
305.919	2.32	66	305919	olsa: list: 21 / sentence: 6	-8.7	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
309.264	2.549	2	309264	olsa: list: 5 / sentence: 2	-11.7	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
312.935	2.565	76	312935	olsa: list: 21 / sentence: 16	-8.7	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
316.512	2.015	90	316512	olsa: list: 25 / sentence: 10	-7.1	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
319.718	1.938	120	319718	olsa: list: 30 / sentence: 20	-4.5	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
322.692	2.077	61	322692	olsa: list: 21 / sentence: 1	-8.7	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
325.898	1.846	63	325898	olsa: list: 21 / sentence: 3	-8.7	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
328.871	2.268	110	328871	olsa: list: 30 / sentence: 10	-4.5	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
332.147	2.549	112	332147	olsa: list: 30 / sentence: 12	-4.5	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
335.887	2.002	34	335887	olsa: list: 10 / sentence: 14	-10.1	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
339.0	2.081	108	339000	olsa: list: 30 / sentence: 8	-4.5	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
342.113	2.052	16	342113	olsa: list: 5 / sentence: 16	-11.7	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
345.249	1.938	60	345249	olsa: list: 14 / sentence: 20	-9.4	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
348.293	2.196	39	348293	olsa: list: 10 / sentence: 19	-10.1	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
351.615	2.578	70	351615	olsa: list: 21 / sentence: 10	-8.7	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
355.332	2.766	83	355332	olsa: list: 25 / sentence: 3	-7.1	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
359.211	2.438	106	359211	olsa: list: 30 / sentence: 6	-4.5	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
362.696	1.97	65	362696	olsa: list: 21 / sentence: 5	-8.7	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
365.762	2.441	26	365762	olsa: list: 10 / sentence: 6	-10.1	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
369.317	2.196	59	369317	olsa: list: 14 / sentence: 19	-9.4	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
372.569	2.522	42	372569	olsa: list: 14 / sentence: 2	-9.4	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
376.17	2.05	98	376170	olsa: list: 25 / sentence: 18	-7.1	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
379.399	2.142	113	379399	olsa: list: 30 / sentence: 13	-4.5	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
382.698	2.118	13	382698	olsa: list: 5 / sentence: 13	-11.7	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
385.904	2.145	35	385904	olsa: list: 10 / sentence: 15	-10.1	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
389.203	2.145	75	389203	olsa: list: 21 / sentence: 15	-8.7	60.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
392.502	2.039	43	392502	olsa: list: 14 / sentence: 3	-9.4	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
395.707	1.941	1	395707	olsa: list: 5 / sentence: 1	-11.7	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
398.658	2.097	77	398658	olsa: list: 21 / sentence: 17	-8.7	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
401.864	2.137	81	401864	olsa: list: 25 / sentence: 1	-7.1	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
405.046	2.29	87	405046	olsa: list: 25 / sentence: 7	-7.1	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
408.485	2.222	103	408485	olsa: list: 30 / sentence: 3	-4.5	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
