onset	duration	value	sample	trial_type	stim_file
12.631	0	2	12631	up-chirp	transient/upchirp_stim.wav
13.026	0	2	13026	up-chirp	transient/upchirp_stim.wav
13.374	0	2	13374	up-chirp	transient/upchirp_stim.wav
13.792	0	2	13792	up-chirp	transient/upchirp_stim.wav
14.164	0	2	14164	up-chirp	transient/upchirp_stim.wav
14.559	0	2	14559	up-chirp	transient/upchirp_stim.wav
14.954	0	2	14954	up-chirp	transient/upchirp_stim.wav
15.349	0	2	15349	up-chirp	transient/upchirp_stim.wav
15.721	0	2	15721	up-chirp	transient/upchirp_stim.wav
16.116	0	2	16116	up-chirp	transient/upchirp_stim.wav
16.511	0	2	16511	up-chirp	transient/upchirp_stim.wav
16.882	0	2	16882	up-chirp	transient/upchirp_stim.wav
17.3	0	2	17300	up-chirp	transient/upchirp_stim.wav
17.695	0	2	17695	up-chirp	transient/upchirp_stim.wav
18.09	0	2	18090	up-chirp	transient/upchirp_stim.wav
18.462	0	2	18462	up-chirp	transient/upchirp_stim.wav
18.857	0	2	18857	up-chirp	transient/upchirp_stim.wav
19.229	0	2	19229	up-chirp	transient/upchirp_stim.wav
19.647	0	2	19647	up-chirp	transient/upchirp_stim.wav
20.018	0	2	20018	up-chirp	transient/upchirp_stim.wav
20.437	0	2	20437	up-chirp	transient/upchirp_stim.wav
20.808	0	2	20808	up-chirp	transient/upchirp_stim.wav
21.226	0	2	21226	up-chirp	transient/upchirp_stim.wav
21.621	0	2	21621	up-chirp	transient/upchirp_stim.wav
21.993	0	2	21993	up-chirp	transient/upchirp_stim.wav
22.365	0	2	22365	up-chirp	transient/upchirp_stim.wav
22.76	0	2	22760	up-chirp	transient/upchirp_stim.wav
23.178	0	2	23178	up-chirp	transient/upchirp_stim.wav
23.55	0	2	23550	up-chirp	transient/upchirp_stim.wav
23.968	0	2	23968	up-chirp	transient/upchirp_stim.wav
24.363	0	2	24363	up-chirp	transient/upchirp_stim.wav
24.734	0	2	24734	up-chirp	transient/upchirp_stim.wav
25.129	0	2	25129	up-chirp	transient/upchirp_stim.wav
25.501	0	2	25501	up-chirp	transient/upchirp_stim.wav
25.873	0	2	25873	up-chirp	transient/upchirp_stim.wav
26.268	0	2	26268	up-chirp	transient/upchirp_stim.wav
26.663	0	2	26663	up-chirp	transient/upchirp_stim.wav
27.011	0	2	27011	up-chirp	transient/upchirp_stim.wav
27.429	0	2	27429	up-chirp	transient/upchirp_stim.wav
27.824	0	2	27824	up-chirp	transient/upchirp_stim.wav
28.242	0	2	28242	up-chirp	transient/upchirp_stim.wav
28.614	0	2	28614	up-chirp	transient/upchirp_stim.wav
29.009	0	2	29009	up-chirp	transient/upchirp_stim.wav
29.404	0	2	29404	up-chirp	transient/upchirp_stim.wav
