onset	duration	value	sample	trial_type	stim_file
7.689	0	2	7689	up-chirp	transient/upchirp_stim.wav
8.92	0	2	8920	up-chirp	transient/upchirp_stim.wav
10.221	0	2	10221	up-chirp	transient/upchirp_stim.wav
11.522	0	2	11522	up-chirp	transient/upchirp_stim.wav
12.8	0	2	12800	up-chirp	transient/upchirp_stim.wav
14.101	0	2	14101	up-chirp	transient/upchirp_stim.wav
15.285	0	2	15285	up-chirp	transient/upchirp_stim.wav
16.493	0	2	16493	up-chirp	transient/upchirp_stim.wav
17.748	0	2	17748	up-chirp	transient/upchirp_stim.wav
19.049	0	2	19049	up-chirp	transient/upchirp_stim.wav
20.21	0	2	20210	up-chirp	transient/upchirp_stim.wav
21.442	0	2	21442	up-chirp	transient/upchirp_stim.wav
22.58	0	2	22580	up-chirp	transient/upchirp_stim.wav
23.788	0	2	23788	up-chirp	transient/upchirp_stim.wav
25.019	0	2	25019	up-chirp	transient/upchirp_stim.wav
26.204	0	2	26204	up-chirp	transient/upchirp_stim.wav
27.366	0	2	27366	up-chirp	transient/upchirp_stim.wav
28.55	0	2	28550	up-chirp	transient/upchirp_stim.wav
29.689	0	2	29689	up-chirp	transient/upchirp_stim.wav
30.92	0	2	30920	up-chirp	transient/upchirp_stim.wav
32.058	0	2	32058	up-chirp	transient/upchirp_stim.wav
33.266	0	2	33266	up-chirp	transient/upchirp_stim.wav
34.544	0	2	34544	up-chirp	transient/upchirp_stim.wav
35.659	0	2	35659	up-chirp	transient/upchirp_stim.wav
36.937	0	2	36937	up-chirp	transient/upchirp_stim.wav
38.238	0	2	38238	up-chirp	transient/upchirp_stim.wav
39.399	0	2	39399	up-chirp	transient/upchirp_stim.wav
40.654	0	2	40654	up-chirp	transient/upchirp_stim.wav
41.815	0	2	41815	up-chirp	transient/upchirp_stim.wav
42.954	0	2	42954	up-chirp	transient/upchirp_stim.wav
44.208	0	2	44208	up-chirp	transient/upchirp_stim.wav
45.463	0	2	45463	up-chirp	transient/upchirp_stim.wav
46.787	0	2	46787	up-chirp	transient/upchirp_stim.wav
47.948	0	2	47948	up-chirp	transient/upchirp_stim.wav
49.156	0	2	49156	up-chirp	transient/upchirp_stim.wav
50.295	0	2	50295	up-chirp	transient/upchirp_stim.wav
51.503	0	2	51503	up-chirp	transient/upchirp_stim.wav
52.711	0	2	52711	up-chirp	transient/upchirp_stim.wav
53.872	0	2	53872	up-chirp	transient/upchirp_stim.wav
55.104	0	2	55104	up-chirp	transient/upchirp_stim.wav
56.312	0	2	56312	up-chirp	transient/upchirp_stim.wav
57.45	0	2	57450	up-chirp	transient/upchirp_stim.wav
58.612	0	2	58612	up-chirp	transient/upchirp_stim.wav
59.773	0	2	59773	up-chirp	transient/upchirp_stim.wav
61.028	0	2	61028	up-chirp	transient/upchirp_stim.wav
62.166	0	2	62166	up-chirp	transient/upchirp_stim.wav
63.42	0	2	63420	up-chirp	transient/upchirp_stim.wav
64.536	0	2	64536	up-chirp	transient/upchirp_stim.wav
65.836	0	2	65836	up-chirp	transient/upchirp_stim.wav
67.091	0	2	67091	up-chirp	transient/upchirp_stim.wav
68.229	0	2	68229	up-chirp	transient/upchirp_stim.wav
69.484	0	2	69484	up-chirp	transient/upchirp_stim.wav
70.669	0	2	70669	up-chirp	transient/upchirp_stim.wav
71.83	0	2	71830	up-chirp	transient/upchirp_stim.wav
73.061	0	2	73061	up-chirp	transient/upchirp_stim.wav
74.2	0	2	74200	up-chirp	transient/upchirp_stim.wav
75.524	0	2	75524	up-chirp	transient/upchirp_stim.wav
76.732	0	2	76732	up-chirp	transient/upchirp_stim.wav
77.986	0	2	77986	up-chirp	transient/upchirp_stim.wav
79.148	0	2	79148	up-chirp	transient/upchirp_stim.wav
86.313	1	1	86313	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
87.313	1	1	87313	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
88.314	1	1	88314	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
89.314	1	1	89314	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
90.314	1	1	90314	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
91.315	1	1	91315	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
92.315	1	1	92315	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
93.316	1	1	93316	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
94.316	1	1	94316	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
95.317	1	1	95317	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
96.317	1	1	96317	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
97.318	1	1	97318	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
98.318	1	1	98318	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
99.319	1	1	99319	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
100.319	1	1	100319	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
101.32	1	1	101320	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
102.32	1	1	102320	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
103.321	1	1	103321	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
104.321	1	1	104321	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
105.322	1	1	105322	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
106.322	1	1	106322	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
107.323	1	1	107323	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
108.323	1	1	108323	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
109.324	1	1	109324	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
110.324	1	1	110324	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
111.325	1	1	111325	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
112.325	1	1	112325	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
113.326	1	1	113326	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
114.326	1	1	114326	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
115.327	1	1	115327	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
116.327	1	1	116327	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
117.328	1	1	117328	audiobook 1s	audiobooks/task-audiobook2_run-02_stim.wav
