onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
70.697	1.883	49	70697	olsa: list: 14 / sentence: 9	-8.2	50.0	olsa/sentences/34226.wav	Ulrich schenkt sieben alte Messer.
73.717	1.941	51	73717	olsa: list: 14 / sentence: 11	-8.2	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
76.761	1.938	60	76761	olsa: list: 14 / sentence: 20	-8.2	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
79.804	2.522	42	79804	olsa: list: 14 / sentence: 2	-8.2	50.0	olsa/sentences/29744.wav	Tanja malt achtzehn schwere Dosen.
83.544	1.941	31	83544	olsa: list: 10 / sentence: 11	-8.9	40.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
86.611	2.131	21	86611	olsa: list: 10 / sentence: 1	-8.9	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
89.77	2.22	45	89770	olsa: list: 14 / sentence: 5	-8.2	50.0	olsa/sentences/82009.wav	Doris kauft drei grosse Ringe.
93.162	2.039	43	93162	olsa: list: 14 / sentence: 3	-8.2	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
96.228	2.549	112	96228	olsa: list: 30 / sentence: 12	-3.3	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
99.806	2.145	5	99806	olsa: list: 5 / sentence: 5	-10.5	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
102.965	2.162	19	102965	olsa: list: 5 / sentence: 19	-10.5	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
106.264	2.362	11	106264	olsa: list: 5 / sentence: 11	-10.5	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
109.749	2.108	27	109749	olsa: list: 10 / sentence: 7	-8.9	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
113.048	2.196	39	113048	olsa: list: 10 / sentence: 19	-8.9	40.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
116.277	1.938	10	116277	olsa: list: 5 / sentence: 10	-10.5	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
119.39	2.287	15	119390	olsa: list: 5 / sentence: 15	-10.5	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
122.805	2.549	72	122805	olsa: list: 21 / sentence: 12	-7.5	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
126.359	2.766	83	126359	olsa: list: 25 / sentence: 3	-5.9	80.0	olsa/sentences/70762.wav	Thomas bekommt achtzehn teure Autos.
130.309	1.832	89	130309	olsa: list: 25 / sentence: 9	-5.9	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
133.259	2.427	85	133259	olsa: list: 25 / sentence: 5	-5.9	80.0	olsa/sentences/65555.wav	Stefan verleiht fuenf gruene Sessel.
136.767	2.396	104	136767	olsa: list: 30 / sentence: 4	-3.3	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
140.298	2.305	64	140298	olsa: list: 21 / sentence: 4	-7.5	60.0	olsa/sentences/02737.wav	Peter kauft achtzehn nasse Schuhe.
143.643	2.077	61	143643	olsa: list: 21 / sentence: 1	-7.5	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
146.733	2.097	37	146733	olsa: list: 10 / sentence: 17	-8.9	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
149.916	2.29	87	149916	olsa: list: 25 / sentence: 7	-5.9	80.0	olsa/sentences/18348.wav	Kerstin nahm acht schwere Steine.
153.354	2.26	22	153354	olsa: list: 10 / sentence: 2	-8.9	40.0	olsa/sentences/70287.wav	Thomas bekommt sieben rote Schuhe.
156.676	2.142	3	156676	olsa: list: 5 / sentence: 3	-10.5	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
159.859	2.196	9	159859	olsa: list: 5 / sentence: 9	-10.5	20.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
163.181	2.565	96	163181	olsa: list: 25 / sentence: 16	-5.9	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
166.828	2.002	34	166828	olsa: list: 10 / sentence: 14	-8.9	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
170.011	2.565	116	170011	olsa: list: 30 / sentence: 16	-3.3	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
173.751	2.193	48	173751	olsa: list: 14 / sentence: 8	-8.2	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
177.05	1.786	107	177050	olsa: list: 30 / sentence: 7	-3.3	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
180.0	2.097	57	180000	olsa: list: 14 / sentence: 17	-8.2	50.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
183.322	2.132	14	183322	olsa: list: 5 / sentence: 14	-10.5	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
186.551	2.142	113	186551	olsa: list: 30 / sentence: 13	-3.3	95.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
189.873	2.155	67	189873	olsa: list: 21 / sentence: 7	-7.5	60.0	olsa/sentences/23448.wav	Tanja gibt vier schwere Steine.
193.056	2.549	52	193056	olsa: list: 14 / sentence: 12	-8.2	50.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
196.634	2.097	77	196634	olsa: list: 21 / sentence: 17	-7.5	60.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
199.77	1.941	71	199770	olsa: list: 21 / sentence: 11	-7.5	60.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
202.906	2.142	53	202906	olsa: list: 14 / sentence: 13	-8.2	50.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
206.135	2.217	109	206135	olsa: list: 30 / sentence: 9	-3.3	95.0	olsa/sentences/05413.wav	Peter verleiht vier kleine Bilder.
209.55	2.05	58	209550	olsa: list: 14 / sentence: 18	-8.2	50.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
212.756	2.196	99	212756	olsa: list: 25 / sentence: 19	-5.9	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
216.125	1.938	100	216125	olsa: list: 25 / sentence: 20	-5.9	80.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
219.168	1.846	63	219168	olsa: list: 21 / sentence: 3	-7.5	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
222.142	1.941	1	222142	olsa: list: 5 / sentence: 1	-10.5	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
225.138	2.565	56	225138	olsa: list: 14 / sentence: 16	-8.2	50.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
228.739	2.05	98	228739	olsa: list: 25 / sentence: 18	-5.9	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
231.875	2.235	20	231875	olsa: list: 5 / sentence: 20	-10.5	20.0	olsa/sentences/24621.wav	Tanja schenkt zwei alte Tassen.
235.198	2.213	69	235198	olsa: list: 21 / sentence: 9	-7.5	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
238.45	2.292	46	238450	olsa: list: 14 / sentence: 6	-8.2	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
241.935	2.05	38	241935	olsa: list: 10 / sentence: 18	-8.9	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
245.048	2.32	66	245048	olsa: list: 21 / sentence: 6	-7.5	60.0	olsa/sentences/51195.wav	Wolfgang sieht neun weisse Sessel.
248.555	2.532	41	248555	olsa: list: 14 / sentence: 1	-8.2	50.0	olsa/sentences/95162.wav	Nina verleiht neun teure Autos.
252.296	2.05	118	252296	olsa: list: 30 / sentence: 18	-3.3	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
255.362	1.938	120	255362	olsa: list: 30 / sentence: 20	-3.3	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
258.429	2.145	115	258429	olsa: list: 30 / sentence: 15	-3.3	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
261.635	1.804	44	261635	olsa: list: 14 / sentence: 4	-8.2	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
264.608	2.482	25	264608	olsa: list: 10 / sentence: 5	-8.9	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
268.116	2.015	90	268116	olsa: list: 25 / sentence: 10	-5.9	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
271.345	2.002	74	271345	olsa: list: 21 / sentence: 14	-7.5	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
274.435	2.294	30	274435	olsa: list: 10 / sentence: 10	-8.9	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
277.92	2.002	114	277920	olsa: list: 30 / sentence: 14	-3.3	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
281.079	2.565	6	281079	olsa: list: 5 / sentence: 6	-10.5	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
284.68	1.938	40	284680	olsa: list: 10 / sentence: 20	-8.9	40.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
287.654	2.142	33	287654	olsa: list: 10 / sentence: 13	-8.9	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
290.999	1.987	29	290999	olsa: list: 10 / sentence: 9	-8.9	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
294.112	2.097	97	294112	olsa: list: 25 / sentence: 17	-5.9	80.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
297.271	2.392	12	297271	olsa: list: 5 / sentence: 12	-10.5	20.0	olsa/sentences/52277.wav	Wolfgang kauft sieben schoene Schuhe.
300.802	2.222	103	300802	olsa: list: 30 / sentence: 3	-3.3	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
304.101	2.578	70	304101	olsa: list: 21 / sentence: 10	-7.5	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
307.842	2.565	36	307842	olsa: list: 10 / sentence: 16	-8.9	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
311.582	2.196	79	311582	olsa: list: 21 / sentence: 19	-7.5	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
314.95	2.193	84	314950	olsa: list: 25 / sentence: 4	-5.9	80.0	olsa/sentences/51437.wav	Wolfgang sieht vier nasse Schuhe.
318.296	2.145	55	318296	olsa: list: 14 / sentence: 15	-8.2	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
321.548	2.145	35	321548	olsa: list: 10 / sentence: 15	-8.9	40.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
324.731	2.549	92	324731	olsa: list: 25 / sentence: 12	-5.9	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
328.401	1.97	65	328401	olsa: list: 21 / sentence: 5	-7.5	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
331.468	2.002	94	331468	olsa: list: 25 / sentence: 14	-5.9	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
334.581	2.105	88	334581	olsa: list: 25 / sentence: 8	-5.9	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
337.763	1.946	18	337763	olsa: list: 5 / sentence: 18	-10.5	20.0	olsa/sentences/76802.wav	Thomas hat zwoelf grosse Autos.
340.876	2.043	50	340876	olsa: list: 14 / sentence: 10	-8.2	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
343.966	1.938	80	343966	olsa: list: 21 / sentence: 20	-7.5	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
347.056	2.118	13	347056	olsa: list: 5 / sentence: 13	-10.5	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
350.308	2.008	82	350308	olsa: list: 25 / sentence: 2	-5.9	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
353.351	2.287	101	353351	olsa: list: 30 / sentence: 1	-3.3	95.0	olsa/sentences/80338.wav	Doris bekommt acht nasse Steine.
356.79	2.002	4	356790	olsa: list: 5 / sentence: 4	-10.5	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
359.833	2.137	81	359833	olsa: list: 25 / sentence: 1	-5.9	80.0	olsa/sentences/23081.wav	Tanja gibt drei rote Tassen.
362.992	2.565	76	362992	olsa: list: 21 / sentence: 16	-7.5	60.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
366.663	2.05	8	366663	olsa: list: 5 / sentence: 8	-10.5	20.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
369.776	2.097	117	369776	olsa: list: 30 / sentence: 17	-3.3	95.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
372.912	2.023	68	372912	olsa: list: 21 / sentence: 8	-7.5	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
376.095	2.411	47	376095	olsa: list: 14 / sentence: 7	-8.2	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
379.696	2.05	78	379696	olsa: list: 21 / sentence: 18	-7.5	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
382.809	2.441	26	382809	olsa: list: 10 / sentence: 6	-8.9	40.0	olsa/sentences/11755.wav	Kerstin sieht achtzehn gruene Sessel.
386.317	2.114	86	386317	olsa: list: 25 / sentence: 6	-5.9	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
389.453	2.196	119	389453	olsa: list: 30 / sentence: 19	-3.3	95.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
392.705	1.941	111	392705	olsa: list: 30 / sentence: 11	-3.3	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
395.725	2.411	28	395725	olsa: list: 10 / sentence: 8	-8.9	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
399.349	2.206	102	399349	olsa: list: 30 / sentence: 2	-3.3	95.0	olsa/sentences/43285.wav	Britta gibt sieben rote Sessel.
402.718	2.097	7	402718	olsa: list: 5 / sentence: 7	-10.5	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
