onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
244.713	2.145	115	244713	olsa: list: 30 / sentence: 15	-2.1	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
247.989	2.565	96	247989	olsa: list: 25 / sentence: 16	-4.7	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
251.636	2.023	68	251636	olsa: list: 21 / sentence: 8	-6.3	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
254.749	2.578	70	254749	olsa: list: 21 / sentence: 10	-6.3	60.0	olsa/sentences/15952.wav	Kerstin verleiht elf gruene Autos.
258.373	2.222	103	258373	olsa: list: 30 / sentence: 3	-2.1	95.0	olsa/sentences/39994.wav	Ulrich malt elf weisse Dosen.
261.649	2.549	32	261649	olsa: list: 10 / sentence: 12	-7.7	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
265.343	2.549	2	265343	olsa: list: 5 / sentence: 2	-9.3	20.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
268.943	2.549	112	268943	olsa: list: 30 / sentence: 12	-2.1	95.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
272.684	2.213	69	272684	olsa: list: 21 / sentence: 9	-6.3	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
276.052	2.482	25	276052	olsa: list: 10 / sentence: 5	-7.7	40.0	olsa/sentences/54841.wav	Wolfgang schenkt zwoelf schwere Tassen.
279.699	2.362	11	279699	olsa: list: 5 / sentence: 11	-9.3	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
283.184	1.941	111	283184	olsa: list: 30 / sentence: 11	-2.1	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
286.204	1.987	29	286204	olsa: list: 10 / sentence: 9	-7.7	40.0	olsa/sentences/36514.wav	Ulrich hat fuenf kleine Dosen.
289.387	2.142	33	289387	olsa: list: 10 / sentence: 13	-7.7	40.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
292.593	1.941	91	292593	olsa: list: 25 / sentence: 11	-4.7	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
295.613	1.941	51	295613	olsa: list: 14 / sentence: 11	-7.0	50.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
298.586	2.097	7	298586	olsa: list: 5 / sentence: 7	-9.3	20.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
301.839	2.565	116	301839	olsa: list: 30 / sentence: 16	-2.1	95.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
305.556	2.031	17	305556	olsa: list: 5 / sentence: 17	-9.3	20.0	olsa/sentences/47048.wav	Britta gewann drei schwere Steine.
308.692	2.438	106	308692	olsa: list: 30 / sentence: 6	-2.1	95.0	olsa/sentences/72141.wav	Thomas kauft neun schwere Tassen.
312.153	2.052	16	312153	olsa: list: 5 / sentence: 16	-9.3	20.0	olsa/sentences/00456.wav	Peter bekommt vier gruene Messer.
315.243	2.292	46	315243	olsa: list: 14 / sentence: 6	-7.0	50.0	olsa/sentences/51417.wav	Wolfgang sieht vier kleine Schuhe.
318.681	2.002	34	318681	olsa: list: 10 / sentence: 14	-7.7	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
321.887	2.145	5	321887	olsa: list: 5 / sentence: 5	-9.3	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
325.186	2.05	38	325186	olsa: list: 10 / sentence: 18	-7.7	40.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
328.276	1.832	89	328276	olsa: list: 25 / sentence: 9	-4.7	80.0	olsa/sentences/09216.wav	Peter malt sieben kleine Messer.
331.157	2.108	27	331157	olsa: list: 10 / sentence: 7	-7.7	40.0	olsa/sentences/08168.wav	Peter nahm neun teure Steine.
334.432	1.938	80	334432	olsa: list: 21 / sentence: 20	-6.3	60.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
337.522	2.002	4	337522	olsa: list: 5 / sentence: 4	-9.3	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
340.728	2.549	72	340728	olsa: list: 21 / sentence: 12	-6.3	60.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
344.445	2.411	47	344445	olsa: list: 14 / sentence: 7	-7.0	50.0	olsa/sentences/10681.wav	Kerstin bekommt zwei rote Tassen.
347.953	2.294	30	347953	olsa: list: 10 / sentence: 10	-7.7	40.0	olsa/sentences/45923.wav	Britta verleiht elf alte Bilder.
351.391	1.804	44	351391	olsa: list: 14 / sentence: 4	-7.0	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
354.272	2.043	50	354272	olsa: list: 14 / sentence: 10	-7.0	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
357.361	2.162	19	357361	olsa: list: 5 / sentence: 19	-9.3	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
360.637	2.097	37	360637	olsa: list: 10 / sentence: 17	-7.7	40.0	olsa/sentences/03262.wav	Peter gibt sieben teure Autos.
363.913	1.786	107	363913	olsa: list: 30 / sentence: 7	-2.1	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
366.886	2.085	23	366886	olsa: list: 10 / sentence: 3	-7.7	40.0	olsa/sentences/22336.wav	Tanja kauft acht nasse Messer.
370.162	2.549	92	370162	olsa: list: 25 / sentence: 12	-4.7	80.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
373.786	2.132	14	373786	olsa: list: 5 / sentence: 14	-9.3	20.0	olsa/sentences/33980.wav	Ulrich gibt elf rote Blumen.
376.969	2.287	15	376969	olsa: list: 5 / sentence: 15	-9.3	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
380.453	1.938	60	380453	olsa: list: 14 / sentence: 20	-7.0	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
383.427	2.008	82	383427	olsa: list: 25 / sentence: 2	-4.7	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
386.633	2.002	94	386633	olsa: list: 25 / sentence: 14	-4.7	80.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
389.746	2.002	74	389746	olsa: list: 21 / sentence: 14	-6.3	60.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
392.789	2.411	28	392789	olsa: list: 10 / sentence: 8	-7.7	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
396.413	1.941	1	396413	olsa: list: 5 / sentence: 1	-9.3	20.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
399.387	2.077	61	399387	olsa: list: 21 / sentence: 1	-6.3	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
402.593	2.196	99	402593	olsa: list: 25 / sentence: 19	-4.7	80.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
