onset	duration	value	sample	trial_type	SNR	intelligibility	stim_file	sentence
251.872	2.05	78	251872	olsa: list: 21 / sentence: 18	-6.6	60.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
255.032	1.941	111	255032	olsa: list: 30 / sentence: 11	-2.4	95.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
258.122	2.193	48	258122	olsa: list: 14 / sentence: 8	-7.3	50.0	olsa/sentences/63558.wav	Stefan gibt fuenf gruene Steine.
261.49	2.162	19	261490	olsa: list: 5 / sentence: 19	-9.6	20.0	olsa/sentences/18314.wav	Kerstin nahm acht kleine Dosen.
264.766	2.002	114	264766	olsa: list: 30 / sentence: 14	-2.4	95.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
267.832	2.145	55	267832	olsa: list: 14 / sentence: 15	-7.3	50.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
271.154	2.362	11	271154	olsa: list: 5 / sentence: 11	-9.6	20.0	olsa/sentences/61793.wav	Stefan sieht achtzehn weisse Bilder.
274.569	2.565	36	274569	olsa: list: 10 / sentence: 16	-8.0	40.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
278.147	2.077	61	278147	olsa: list: 21 / sentence: 1	-6.6	60.0	olsa/sentences/37886.wav	Ulrich gewann zwoelf rote Messer.
281.33	1.938	120	281330	olsa: list: 30 / sentence: 20	-2.4	95.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
284.303	1.938	10	284303	olsa: list: 5 / sentence: 10	-9.6	20.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
287.3	2.268	110	287300	olsa: list: 30 / sentence: 10	-2.4	95.0	olsa/sentences/18502.wav	Kerstin nahm fuenf grosse Autos.
290.622	2.142	3	290622	olsa: list: 5 / sentence: 3	-9.6	20.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
293.851	2.145	5	293851	olsa: list: 5 / sentence: 5	-9.6	20.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
297.15	2.118	13	297150	olsa: list: 5 / sentence: 13	-9.6	20.0	olsa/sentences/89135.wav	Doris malt neun nasse Sessel.
300.31	2.396	104	300310	olsa: list: 30 / sentence: 4	-2.4	95.0	olsa/sentences/67850.wav	Stefan gewann zwoelf gruene Blumen.
303.794	2.002	54	303794	olsa: list: 14 / sentence: 14	-7.3	50.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
306.907	2.039	43	306907	olsa: list: 14 / sentence: 3	-7.3	50.0	olsa/sentences/07970.wav	Peter gewann elf schoene Blumen.
310.136	2.023	68	310136	olsa: list: 21 / sentence: 8	-6.6	60.0	olsa/sentences/68271.wav	Stefan nahm sieben schoene Tassen.
313.18	2.565	96	313180	olsa: list: 25 / sentence: 16	-5.0	80.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
316.85	2.145	115	316850	olsa: list: 30 / sentence: 15	-2.4	95.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
320.126	2.008	82	320126	olsa: list: 25 / sentence: 2	-5.0	80.0	olsa/sentences/86800.wav	Doris hat zwoelf grosse Blumen.
323.239	2.015	90	323239	olsa: list: 25 / sentence: 10	-5.0	80.0	olsa/sentences/47173.wav	Britta gewann neun schoene Bilder.
326.305	2.043	50	326305	olsa: list: 14 / sentence: 10	-7.3	50.0	olsa/sentences/78835.wav	Thomas nahm zwoelf nasse Sessel.
329.465	1.938	60	329465	olsa: list: 14 / sentence: 20	-7.3	50.0	olsa/sentences/48835.wav	Britta nahm zwoelf nasse Sessel.
332.485	2.196	79	332485	olsa: list: 21 / sentence: 19	-6.6	60.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
335.784	2.213	69	335784	olsa: list: 21 / sentence: 9	-6.6	60.0	olsa/sentences/89364.wav	Doris malt acht teure Dosen.
339.106	1.941	91	339106	olsa: list: 25 / sentence: 11	-5.0	80.0	olsa/sentences/31601.wav	Ulrich sieht zwei grosse Tassen.
342.102	2.549	32	342102	olsa: list: 10 / sentence: 12	-8.0	40.0	olsa/sentences/15149.wav	Kerstin verleiht neun schwere Ringe.
345.796	2.05	118	345796	olsa: list: 30 / sentence: 18	-2.4	95.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
348.956	2.081	108	348956	olsa: list: 30 / sentence: 8	-2.4	95.0	olsa/sentences/94067.wav	Nina schenkt drei teure Schuhe.
352.208	2.114	86	352208	olsa: list: 25 / sentence: 6	-5.0	80.0	olsa/sentences/34994.wav	Ulrich schenkt elf weisse Dosen.
355.321	2.002	4	355321	olsa: list: 5 / sentence: 4	-9.6	20.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
358.411	2.196	59	358411	olsa: list: 14 / sentence: 19	-7.3	50.0	olsa/sentences/24318.wav	Tanja schenkt acht kleine Steine.
361.803	1.846	63	361803	olsa: list: 21 / sentence: 3	-6.6	60.0	olsa/sentences/44529.wav	Britta schenkt fuenf alte Ringe.
364.799	2.565	6	364799	olsa: list: 5 / sentence: 6	-9.6	20.0	olsa/sentences/90790.wav	Nina bekommt achtzehn weisse Blumen.
368.493	2.142	93	368493	olsa: list: 25 / sentence: 13	-5.0	80.0	olsa/sentences/82487.wav	Doris kauft vier rote Schuhe.
371.676	1.786	107	371676	olsa: list: 30 / sentence: 7	-2.4	95.0	olsa/sentences/26626.wav	Tanja hat zwei alte Messer.
374.649	2.05	98	374649	olsa: list: 25 / sentence: 18	-5.0	80.0	olsa/sentences/59026.wav	Wolfgang malt drei alte Messer.
377.879	2.145	95	377879	olsa: list: 25 / sentence: 15	-5.0	80.0	olsa/sentences/77974.wav	Thomas gewann elf schoene Dosen.
381.061	1.97	65	381061	olsa: list: 21 / sentence: 5	-6.6	60.0	olsa/sentences/76600.wav	Thomas hat zwei grosse Blumen.
384.197	2.105	88	384197	olsa: list: 25 / sentence: 8	-5.0	80.0	olsa/sentences/92629.wav	Nina kauft zwei alte Ringe.
387.38	2.002	34	387380	olsa: list: 10 / sentence: 14	-8.0	40.0	olsa/sentences/66553.wav	Stefan hat fuenf gruene Bilder.
390.586	2.411	28	390586	olsa: list: 10 / sentence: 8	-8.0	40.0	olsa/sentences/87470.wav	Doris gewann vier schoene Blumen.
394.001	1.804	44	394001	olsa: list: 14 / sentence: 4	-7.3	50.0	olsa/sentences/46393.wav	Britta hat acht weisse Bilder.
396.858	2.287	15	396858	olsa: list: 5 / sentence: 15	-9.6	20.0	olsa/sentences/95569.wav	Nina verleiht fuenf teure Ringe.
400.181	2.131	21	400181	olsa: list: 10 / sentence: 1	-8.0	40.0	olsa/sentences/69009.wav	Stefan malt drei grosse Ringe.
